# scene=cradle krb=on dt=0.0166667 seconds=28800 sample_every=600 e0=13.2716
t_s,ke,pe,e_total,e_over_e0,peak_height
2750,13.0486,1.15771,14.2064,1.07043,0.17354
2760,10.5649,3.22033,13.7853,1.0387,0.381007
2770,0.41954,13.4542,13.8737,1.04537,1.4322
2780,5.64776,8.50812,14.1559,1.06663,0.925205
2790,14.4708,-0.67116,13.7996,1.03978,-0.0137775
2800,5.98366,7.79832,13.782,1.03845,0.85191
2810,0.307332,13.7159,14.0232,1.05663,1.45437
2820,10.3295,3.88784,14.2173,1.07126,0.451267
2830,13.0819,0.656454,13.7383,1.03517,0.123915
2840,2.02116,11.8325,13.8537,1.04385,1.26355
2850,2.79996,11.3242,14.1242,1.06424,1.21241
2860,13.9223,0.309262,14.2316,1.07233,0.0840228
2870,9.22949,4.55909,13.7886,1.03895,0.519826
2880,0.0969879,13.8138,13.9108,1.04816,1.46845
2890,7.09166,7.13049,14.2221,1.07162,0.781654
2900,14.3803,-0.599035,13.7813,1.0384,-0.0053544
2910,4.61753,9.19418,13.8117,1.04069,0.991744
2920,0.837692,13.1884,14.0261,1.05685,1.40612
2930,11.6418,2.56478,14.2065,1.07044,0.316901
2940,12.0834,1.668,13.7514,1.03615,0.225557
2950,1.16773,12.6942,13.862,1.04448,1.35172
2960,3.98082,10.1973,14.1781,1.0683,1.09457
2970,14.5251,-0.341093,14.184,1.06875,0.0223151
2980,7.80005,6.00529,13.8053,1.04021,0.668443
2990,0.0298012,13.9509,13.9807,1.05343,1.47862
3000,8.55152,5.69551,14.247,1.07349,0.632437
3010,13.9819,-0.177925,13.8039,1.04011,0.0348701
3020,3.36427,10.4728,13.8371,1.04261,1.12262
3030,1.57714,12.4962,14.0734,1.06041,1.33366
3040,12.7923,1.44991,14.2422,1.07313,0.199016
3050,10.8883,2.82854,13.7169,1.03355,0.347319
3060,0.539422,13.3491,13.8886,1.04648,1.41914
3070,5.30092,8.86326,14.1642,1.06725,0.959988
3080,14.786,-0.67742,14.1086,1.06307,-0.0119102
3090,6.33722,7.44948,13.7867,1.03881,0.815128
3100,0.220009,13.7502,13.9702,1.05264,1.46249
3110,9.98306,4.23007,14.2131,1.07094,0.486005
3120,13.295,0.44892,13.744,1.03559,0.104678
3130,2.26682,11.5609,13.8278,1.0419,1.23769
3140,2.53131,11.6092,14.1405,1.06547,1.23913
3150,13.7279,0.468192,14.1961,1.06966,0.103147
3160,9.55171,4.16709,13.7188,1.03369,0.483534
3170,0.153895,13.7782,13.9321,1.04977,1.46181
3180,6.72907,7.47381,14.2029,1.07017,0.818054
3190,14.4322,-0.66119,13.771,1.03763,-0.0113795
3200,4.95023,8.83352,13.7837,1.03859,0.957065
3210,0.689081,13.3615,14.0506,1.0587,1.42051
3220,11.3268,2.86883,14.1956,1.06962,0.348396
3230,12.3534,1.4347,13.7881,1.03891,0.20039
3240,1.36065,12.5118,13.8724,1.04527,1.33335
3250,3.67099,10.4671,14.1381,1.06528,1.12553
3260,14.4018,-0.199103,14.2027,1.07015,0.0341556
3270,8.16012,5.60464,13.7648,1.03716,0.631008
3280,0.0224064,13.9282,13.9506,1.05116,1.47855
3290,8.18693,6.03177,14.2187,1.07136,0.669038
3300,14.1095,-0.322636,13.7869,1.03882,0.0211143
3310,3.66417,10.1528,13.817,1.04109,1.09125
3320,1.3714,12.7413,14.1127,1.06337,1.35391
3330,12.5231,1.6525,14.1756,1.06811,0.225808
3340,11.2025,2.60599,13.8085,1.04045,0.317541
3350,0.674182,13.1781,13.8522,1.04375,1.40455
3360,4.96035,9.2028,14.1632,1.06717,0.994116
3370,14.7802,-0.565889,14.2144,1.07103,-0.00467968
3380,6.69405,7.03298,13.727,1.03431,0.778013
3390,0.148515,13.8423,13.9908,1.05419,1.46898
3400,9.63067,4.55904,14.1897,1.06918,0.524134
3410,13.4922,0.284665,13.7768,1.03806,0.0838385
3420,2.52441,11.3155,13.8399,1.04282,1.21062
3430,2.27413,11.834,14.1082,1.06303,1.26468
3440,13.5168,0.655642,14.1725,1.06788,0.123971
3450,9.89598,3.86889,13.7649,1.03717,0.450648
3460,0.226644,13.7121,13.9387,1.05026,1.45354
3470,6.36948,7.86023,14.2297,1.07219,0.854138
3480,14.4646,-0.650999,13.8136,1.04084,-0.0121248
3490,5.28948,8.46191,13.7514,1.03615,0.924177
3500,0.528627,13.4677,13.9963,1.0546,1.43338
3510,11.002,3.22398,14.2259,1.07191,0.383903
3520,12.6104,1.16038,13.7708,1.03761,0.173448
3530,1.56797,12.3106,13.8786,1.04573,1.3114
3540,3.37019,10.7698,14.14,1.06543,1.15557
3550,14.2597,-0.0563483,14.2034,1.0702,0.0479172
3560,8.49291,5.25829,13.7512,1.03613,0.593648
3570,0.031256,13.9196,13.9509,1.05118,1.47683
3580,7.82109,6.37369,14.1948,1.06956,0.705777
3590,14.2188,-0.429468,13.7893,1.03901,0.00923848
3600,3.9743,9.8313,13.8056,1.04023,1.05887
3610,1.17918,12.9408,14.1199,1.06392,1.37279
3620,12.2409,1.97809,14.2189,1.07138,0.257076
3630,11.5072,2.24446,13.7516,1.03617,0.28576
3640,0.82414,13.0504,13.8746,1.04543,1.38843
3650,4.62596,9.53281,14.1588,1.06684,1.03001
3660,14.7147,-0.504131,14.2106,1.07075,0.0012455
3670,7.05274,6.72131,13.7741,1.03786,0.740708
3680,0.0929241,13.8609,13.9538,1.0514,1.47384
3690,9.2743,4.96509,14.2394,1.07292,0.559897
3700,13.6729,0.105111,13.7781,1.03816,0.0646716
3710,2.79411,11.0344,13.8285,1.04196,1.18234
3720,2.02883,12.1188,14.1477,1.06601,1.28902
3730,13.29,0.923571,14.2136,1.07098,0.149605
3740,10.2343,3.55076,13.785,1.03868,0.415443
3750,0.315452,13.591,13.9064,1.04783,1.44366
3760,6.01279,8.14477,14.1576,1.06675,0.889933
3770,14.4776,-0.694109,13.7835,1.03857,-0.0137711
3780,5.63468,8.15337,13.7881,1.03891,0.888242
3790,0.410196,13.6182,14.0284,1.05702,1.44469
3800,10.6692,3.55075,14.22,1.07146,0.417228
3810,12.8538,0.948522,13.8023,1.03998,0.147913
3820,1.78826,12.0694,13.8576,1.04415,1.28812
3830,3.07983,11.0269,14.1067,1.06292,1.18453
3840,14.0998,0.149003,14.2488,1.07363,0.0666437
3850,8.87618,4.92145,13.7976,1.03963,0.556567
3860,0.0560616,13.8849,13.9409,1.05043,1.47346
3870,7.45586,6.74035,14.1962,1.06967,0.745092
3880,14.3091,-0.505589,13.8035,1.04008,0.00264359
3890,4.292,9.50343,13.7954,1.03947,1.0257
3900,1.00123,13.0899,14.0911,1.06175,1.39019
3910,11.947,2.30613,14.2531,1.07395,0.286404
3920,11.8007,1.97695,13.7777,1.03813,0.255103
3930,0.988625,12.877,13.8656,1.04476,1.37082
3940,4.29936,9.85095,14.1503,1.06621,1.06271
3950,14.6295,-0.431032,14.1985,1.06984,0.00917566
3960,7.41273,6.35759,13.7703,1.03757,0.703276
3970,0.0533363,13.8915,13.9449,1.05073,1.47705
3980,8.91435,5.30749,14.2218,1.0716,0.596014
3990,13.8361,-0.041279,13.7948,1.03942,0.0504715
4000,3.07369,10.7114,13.7851,1.03869,1.15303
4010,1.79667,12.3016,14.0983,1.06229,1.31198
4020,13.0485,1.15719,14.2057,1.07038,0.173561
4030,10.565,3.17612,13.7411,1.03538,0.380999
4040,0.419631,13.4581,13.8777,1.04567,1.43219
4050,5.64778,8.4906,14.1384,1.06531,0.925205
4060,14.4708,-0.670429,13.8004,1.03984,-0.013777
4070,5.98399,7.80287,13.7869,1.03882,0.851884
4080,0.307315,13.7139,14.0212,1.05648,1.45439
4090,10.3291,3.91813,14.2472,1.07351,0.451319
4100,13.0821,0.666318,13.7485,1.03593,0.123892
4110,2.02138,11.834,13.8554,1.04398,1.26354
4120,2.79998,11.3038,14.1037,1.0627,1.21241
4130,13.9222,0.317851,14.24,1.07297,0.0840468
4140,9.2028,4.55545,13.7582,1.03667,0.519831
4150,0.0970618,13.825,13.9221,1.04901,1.46845
4160,7.0915,7.15107,14.2426,1.07316,0.781674
4170,14.3805,-0.593974,13.7865,1.03879,-0.0053606
4180,4.6178,9.17398,13.7918,1.03919,0.991722
4190,0.837617,13.1752,14.0129,1.05585,1.40612
4200,11.6417,2.58267,14.2244,1.07179,0.316905
4210,12.0832,1.67837,13.7616,1.03692,0.225575
4220,1.16768,12.6778,13.8455,1.04324,1.35173
4230,3.98083,10.1646,14.1454,1.06584,1.09457
4240,14.5251,-0.34573,14.1793,1.06839,0.0223236
4250,7.80008,6.01561,13.8157,1.04099,0.668443
4260,0.0298138,13.9532,13.983,1.0536,1.47862
4270,8.55155,5.69589,14.2474,1.07353,0.632432
4280,13.9818,-0.18967,13.7922,1.03922,0.0348756
4290,3.36413,10.4427,13.8068,1.04033,1.12263
4300,1.57735,12.5181,14.0955,1.06208,1.33363
4310,12.7926,1.40471,14.1973,1.06975,0.198989
4320,10.8884,2.87474,13.7632,1.03704,0.347307
4330,0.53942,13.3261,13.8655,1.04475,1.41914
4340,5.30081,8.8725,14.1733,1.06794,0.959998
4350,14.786,-0.659933,14.1261,1.06438,-0.0119097
4360,6.33756,7.40182,13.7394,1.03524,0.815094
4370,0.219974,13.7652,13.9852,1.05377,1.4625
4380,9.98273,4.23295,14.2157,1.07113,0.486042
4390,13.2953,0.46359,13.7589,1.03671,0.104657
4400,2.26722,11.5786,13.8458,1.04326,1.23766
4410,2.5308,11.5761,14.1069,1.06293,1.2392
4420,13.7277,0.45663,14.1843,1.06877,0.103171
4430,9.55229,4.17463,13.7269,1.0343,0.483482
4440,0.154022,13.739,13.893,1.04682,1.46181
4450,6.72874,7.45036,14.1791,1.06838,0.818089
4460,14.4324,-0.657891,13.7745,1.03789,-0.011385
4470,4.95096,8.81877,13.7697,1.03753,0.957001
4480,0.68894,13.3715,14.0604,1.05943,1.42053
4490,11.3263,2.89243,14.2188,1.07136,0.348451
4500,12.3536,1.4463,13.7999,1.0398,0.200364
4510,1.36106,12.5053,13.8663,1.04481,1.33333
4520,3.67073,10.4867,14.1574,1.06674,1.12557
4530,14.4016,-0.215422,14.1862,1.06891,0.0341758
4540,8.16086,5.62103,13.7819,1.03845,0.630944
4550,0.0225368,13.9115,13.934,1.04991,1.47856
4560,8.18648,6.02957,14.216,1.07116,0.669096
4570,14.1097,-0.361119,13.7486,1.03594,0.021098
4580,3.66461,10.141,13.8056,1.04023,1.09122
4590,1.37117,12.724,14.0952,1.06205,1.35394
4600,12.5229,1.66384,14.1867,1.06895,0.225835
4610,11.2028,2.5755,13.7783,1.03817,0.317517
4620,0.674328,13.1888,13.8632,1.04457,1.40454
4630,4.95996,9.16001,14.12,1.06392,0.994162
4640,14.7802,-0.574219,14.206,1.0704,-0.00467849
4650,6.69394,7.07677,13.7707,1.0376,0.778023
4660,0.14851,13.8188,13.9673,1.05242,1.46898
4670,9.63091,4.58964,14.2205,1.0715,0.524109
4680,13.4922,0.294721,13.787,1.03883,0.0838331
4690,2.52467,11.2867,13.8114,1.04067,1.2106
4700,2.27396,11.8558,14.1298,1.06466,1.26471
4710,13.5168,0.688523,14.2053,1.07035,0.123985
4720,9.89612,3.8802,13.7763,1.03803,0.450636
4730,0.226747,13.668,13.8948,1.04695,1.45354
4740,6.36923,7.85852,14.2278,1.07204,0.854166
4750,14.4647,-0.690843,13.7738,1.03784,-0.0121253
4760,5.28967,8.49673,13.7864,1.03879,0.924158
4770,0.528639,13.4427,13.9713,1.05272,1.43338
4780,11.002,3.22002,14.222,1.07161,0.383895
4790,12.6106,1.16331,13.774,1.03785,0.173432
4800,1.56797,12.2778,13.8458,1.04326,1.3114
4810,3.3704,10.8003,14.1707,1.06775,1.15555
4820,14.2598,-0.0640377,14.1958,1.06964,0.0478967
4830,8.51911,5.28451,13.8036,1.04008,0.593688
4840,0.0311958,13.8958,13.927,1.04938,1.47683
4850,7.82133,6.36251,14.1838,1.06873,0.705753
4860,14.2187,-0.444622,13.7741,1.03786,0.00924253
4870,3.9739,9.85691,13.8308,1.04213,1.0589
4880,1.17916,12.9249,14.1041,1.06272,1.37279
4890,12.2409,1.98535,14.2262,1.07193,0.257074
4900,11.507,2.23876,13.7458,1.03572,0.285775
4910,0.824203,13.0487,13.873,1.04531,1.38842
