# scene=bounce-circle krb=on dt=0.0166667 seconds=28800 sample_every=600 e0=340
t_s,ke,pe,e_total,e_over_e0,peak_height
20440,25.148,333.501,358.649,1.05485,0.833753
20450,541.462,-316.148,225.314,0.662688,-0.790371
20460,0.0906193,333.495,333.585,0.981133,0.833737
20470,569.844,-122.311,447.533,1.31627,-0.305778
20480,19.4721,294.726,314.198,0.924111,0.736814
20490,344.277,78.1875,422.465,1.24254,0.195469
20500,94.6672,194.461,289.128,0.850377,0.486152
20510,208.626,194.455,403.081,1.18553,0.486138
20520,191.552,78.1946,269.746,0.793372,0.195487
20530,83.2844,294.723,378.008,1.11179,0.736808
20540,367.044,-122.372,244.671,0.719622,-0.305931
20550,25.1643,333.466,358.63,1.05479,0.833665
20560,541.387,-316.092,225.295,0.662632,-0.79023
20570,0.0915963,333.459,333.551,0.981032,0.833648
20580,569.921,-122.407,447.514,1.31622,-0.306019
20590,19.4578,294.721,314.179,0.924055,0.736802
20600,344.217,78.2132,422.43,1.24244,0.195533
20610,94.6987,194.395,289.094,0.850276,0.485988
20620,208.673,194.389,403.062,1.18548,0.485974
20630,191.507,78.2204,269.727,0.793316,0.195551
20640,83.2549,294.719,377.974,1.11169,0.736797
20650,367.106,-122.469,244.637,0.719521,-0.306172
20660,25.1805,333.431,358.611,1.05474,0.833576
20670,541.312,-316.036,225.276,0.662576,-0.79009
20680,0.0925785,333.424,333.517,0.980931,0.83356
20690,569.999,-122.504,447.495,1.31616,-0.306259
20700,19.4436,294.716,314.16,0.923999,0.73679
20710,344.157,78.239,422.396,1.24234,0.195597
20720,94.7302,194.329,289.06,0.850175,0.485823
20730,208.72,194.324,403.043,1.18542,0.485809
20740,191.462,78.2461,269.708,0.79326,0.195615
20750,83.2254,294.714,377.939,1.11159,0.736785
20760,367.168,-122.565,244.603,0.71942,-0.306413
20770,25.1967,333.395,358.592,1.05468,0.833488
20780,541.237,-315.98,225.257,0.66252,-0.789949
20790,0.093566,333.389,333.482,0.98083,0.833472
20800,570.076,-122.6,447.476,1.31611,-0.3065
20810,19.4293,294.711,314.141,0.923943,0.736778
20820,344.097,78.2647,422.362,1.24224,0.195662
20830,94.7617,194.264,289.025,0.850074,0.485659
20840,208.767,194.258,403.024,1.18537,0.485644
20850,191.417,78.2719,269.689,0.793204,0.19568
20860,83.1958,294.709,377.905,1.11149,0.736773
20870,367.23,-122.661,244.568,0.719319,-0.306654
20880,25.213,333.36,358.573,1.05463,0.8334
20890,541.161,-315.923,225.238,0.662464,-0.789808
20900,0.0945588,333.353,333.448,0.98073,0.833384
20910,570.153,-122.696,447.457,1.31605,-0.306741
20920,19.415,294.707,314.122,0.923887,0.736767
20930,344.037,78.2905,422.328,1.24214,0.195726
20940,94.7933,194.198,288.991,0.849974,0.485494
20950,208.813,194.192,403.005,1.18531,0.48548
20960,191.373,78.2976,269.67,0.793148,0.195744
20970,83.1663,294.704,377.871,1.11138,0.736761
20980,367.292,-122.758,244.534,0.719218,-0.306894
20990,25.2292,333.325,358.554,1.05457,0.833312
21000,541.086,-315.867,225.219,0.662408,-0.789668
21010,0.0955567,333.318,333.414,0.980629,0.833296
21020,570.23,-122.793,447.438,1.31599,-0.306982
21030,19.4008,294.702,314.103,0.923831,0.736755
21040,343.977,78.3162,422.293,1.24204,0.195791
21050,94.8248,194.132,288.957,0.849873,0.48533
21060,208.86,194.126,402.986,1.18525,0.485315
21070,191.328,78.3234,269.651,0.793092,0.195808
21080,83.1368,294.7,377.836,1.11128,0.736749
21090,367.354,-122.854,244.5,0.719117,-0.307135
21100,25.2455,333.289,358.535,1.05451,0.833224
21110,541.011,-315.811,225.2,0.662353,-0.789527
21120,0.0965599,333.283,333.379,0.980528,0.833207
21130,570.308,-122.889,447.419,1.31594,-0.307223
21140,19.3865,294.697,314.084,0.923775,0.736743
21150,343.917,78.342,422.259,1.24194,0.195855
21160,94.8563,194.066,288.922,0.849772,0.485165
21170,208.907,194.06,402.967,1.1852,0.485151
21180,191.283,78.3491,269.632,0.793036,0.195873
21190,83.1073,294.695,377.802,1.11118,0.736737
21200,367.416,-122.95,244.466,0.719016,-0.307376
21210,25.2618,333.254,358.516,1.05446,0.833135
21220,540.935,-315.755,225.181,0.662297,-0.789386
21230,0.0975684,333.248,333.345,0.980427,0.833119
21240,570.385,-122.985,447.4,1.31588,-0.307463
21250,19.3723,294.692,314.065,0.923719,0.736731
21260,343.857,78.3677,422.225,1.24184,0.195919
21270,94.8878,194,288.888,0.849671,0.485001
21280,208.954,193.995,402.948,1.18514,0.484986
21290,191.238,78.3749,269.613,0.79298,0.195937
21300,83.0778,294.69,377.768,1.11108,0.736725
21310,367.478,-123.047,244.431,0.718916,-0.307617
21320,25.278,333.219,358.497,1.0544,0.833047
21330,540.86,-315.698,225.162,0.662241,-0.789246
21340,0.0985821,333.212,333.311,0.980326,0.833031
21350,570.462,-123.082,447.381,1.31583,-0.307704
21360,19.358,294.688,314.046,0.923663,0.736719
21370,343.797,78.3935,422.19,1.24174,0.195984
21380,94.9194,193.935,288.854,0.84957,0.484836
21390,209,193.929,402.929,1.18509,0.484822
21400,191.194,78.4006,269.594,0.792924,0.196002
21410,83.0483,294.685,377.734,1.11098,0.736713
21420,367.54,-123.143,244.397,0.718815,-0.307858
21430,25.2943,333.184,358.478,1.05435,0.832959
21440,540.785,-315.642,225.143,0.662185,-0.789105
21450,0.099601,333.177,333.277,0.980226,0.832943
21460,570.54,-123.178,447.362,1.31577,-0.307945
21470,19.3438,294.683,314.027,0.923608,0.736707
21480,343.737,78.4192,422.156,1.24164,0.196048
21490,94.9509,193.869,288.82,0.84947,0.484672
21500,209.047,193.863,402.91,1.18503,0.484657
21510,191.149,78.4264,269.575,0.792868,0.196066
21520,83.0188,294.68,377.699,1.11088,0.736701
21530,367.602,-123.239,244.363,0.718714,-0.308098
21540,25.3106,333.148,358.459,1.05429,0.832871
21550,540.71,-315.586,225.124,0.662129,-0.788964
21560,0.100625,333.142,333.242,0.980125,0.832854
21570,570.617,-123.274,447.343,1.31571,-0.308186
21580,19.3295,294.678,314.008,0.923552,0.736695
21590,343.677,78.445,422.122,1.24153,0.196112
21600,94.9824,193.803,288.785,0.849369,0.484507
21610,209.094,193.797,402.891,1.18497,0.484493
21620,191.104,78.4521,269.556,0.792812,0.19613
21630,82.9893,294.676,377.665,1.11078,0.736689
21640,367.664,-123.336,244.329,0.718613,-0.308339
21650,25.3269,333.113,358.44,1.05423,0.832782
21660,540.634,-315.529,225.105,0.662073,-0.788824
21670,0.101655,333.107,333.208,0.980024,0.832766
21680,570.694,-123.371,447.324,1.31566,-0.308427
21690,19.3153,294.673,313.989,0.923496,0.736683
21700,343.617,78.4707,422.088,1.24143,0.196177
21710,95.014,193.737,288.751,0.849268,0.484343
21720,209.141,193.731,402.872,1.18492,0.484328
21730,191.059,78.4779,269.537,0.792757,0.196195
21740,82.9598,294.671,377.631,1.11068,0.736677
21750,367.726,-123.432,244.294,0.718513,-0.30858
21760,25.3432,333.078,358.421,1.05418,0.832694
21770,540.559,-315.473,225.086,0.662017,-0.788683
21780,0.102689,333.071,333.174,0.979923,0.832678
21790,570.772,-123.467,447.305,1.3156,-0.308667
21800,19.3011,294.668,313.97,0.92344,0.736671
21810,343.557,78.4965,422.053,1.24133,0.196241
21820,95.0455,193.671,288.717,0.849167,0.484178
21830,209.188,193.666,402.853,1.18486,0.484164
21840,191.015,78.5036,269.518,0.792701,0.196259
21850,82.9303,294.666,377.596,1.11058,0.736665
21860,367.788,-123.528,244.26,0.718412,-0.308821
21870,25.3595,333.042,358.402,1.05412,0.832606
21880,540.484,-315.417,225.067,0.661961,-0.788542
21890,0.103729,333.036,333.14,0.979823,0.83259
21900,570.849,-123.563,447.286,1.31555,-0.308908
21910,19.2869,294.664,313.951,0.923384,0.736659
21920,343.497,78.5222,422.019,1.24123,0.196306
21930,95.0771,193.606,288.683,0.849067,0.484014
21940,209.235,193.6,402.834,1.18481,0.483999
21950,190.97,78.5294,269.499,0.792645,0.196323
21960,82.9008,294.661,377.562,1.11048,0.736654
21970,367.85,-123.625,244.226,0.718311,-0.309062
21980,25.3758,333.007,358.383,1.05407,0.832518
21990,540.409,-315.361,225.048,0.661905,-0.788402
22000,0.104774,333.001,333.105,0.979722,0.832502
22010,570.926,-123.66,447.267,1.31549,-0.309149
22020,19.2727,294.659,313.932,0.923328,0.736647
22030,343.437,78.548,421.985,1.24113,0.19637
22040,95.1087,193.54,288.648,0.848966,0.483849
22050,209.281,193.534,402.815,1.18475,0.483835
22060,190.925,78.5551,269.48,0.792589,0.196388
22070,82.8714,294.657,377.528,1.11038,0.736642
22080,367.913,-123.721,244.192,0.71821,-0.309302
22090,25.3921,332.972,358.364,1.05401,0.83243
22100,540.333,-315.304,225.029,0.661849,-0.788261
22110,0.105825,332.965,333.071,0.979621,0.832413
22120,571.004,-123.756,447.248,1.31543,-0.30939
22130,19.2585,294.654,313.913,0.923272,0.736635
22140,343.377,78.5737,421.951,1.24103,0.196434
22150,95.1402,193.474,288.614,0.848865,0.483685
22160,209.328,193.468,402.796,1.1847,0.48367
22170,190.88,78.5809,269.461,0.792533,0.196452
22180,82.8419,294.652,377.494,1.11028,0.73663
22190,367.975,-123.817,244.157,0.71811,-0.309543
22200,25.4084,332.937,358.345,1.05396,0.832341
22210,540.258,-315.248,225.01,0.661794,-0.78812
22220,0.10688,332.93,333.037,0.97952,0.832325
22230,571.081,-123.852,447.229,1.31538,-0.309631
22240,19.2443,294.649,313.894,0.923217,0.736624
22250,343.317,78.5995,421.916,1.24093,0.196499
22260,95.1718,193.408,288.58,0.848765,0.48352
22270,209.375,193.402,402.777,1.18464,0.483506
22280,190.836,78.6066,269.442,0.792477,0.196517
22290,82.8125,294.647,377.46,1.11018,0.736618
22300,368.037,-123.914,244.123,0.718009,-0.309784
22310,25.4247,332.901,358.326,1.0539,0.832253
22320,540.183,-315.192,224.991,0.661738,-0.78798
22330,0.107941,332.895,333.003,0.97942,0.832237
22340,571.158,-123.949,447.21,1.31532,-0.309871
22350,19.2301,294.645,313.875,0.923161,0.736612
22360,343.257,78.6252,421.882,1.24083,0.196563
22370,95.2034,193.342,288.546,0.848664,0.483356
22380,209.422,193.337,402.758,1.18458,0.483341
22390,190.791,78.6324,269.423,0.792422,0.196581
22400,82.783,294.642,377.425,1.11007,0.736606
22410,368.099,-124.01,244.089,0.717908,-0.310025
22420,25.4411,332.866,358.307,1.05384,0.832165
22430,540.108,-315.136,224.972,0.661682,-0.787839
22440,0.109007,332.859,332.969,0.979319,0.832149
22450,571.236,-124.045,447.191,1.31527,-0.310112
22460,19.2159,294.64,313.856,0.923105,0.7366
22470,343.197,78.651,421.848,1.24073,0.196627
22480,95.235,193.277,288.512,0.848563,0.483191
22490,209.469,193.271,402.739,1.18453,0.483177
22500,190.746,78.6581,269.404,0.792366,0.196645
22510,82.7536,294.638,377.391,1.10997,0.736594
22520,368.161,-124.106,244.055,0.717808,-0.310266
22530,25.4574,332.831,358.288,1.05379,0.832077
22540,540.032,-315.079,224.953,0.661626,-0.787698
22550,0.110078,332.824,332.934,0.979219,0.832061
22560,571.313,-124.141,447.172,1.31521,-0.310353
22570,19.2017,294.635,313.837,0.923049,0.736588
22580,343.137,78.6767,421.814,1.24063,0.196692
22590,95.2666,193.211,288.477,0.848463,0.483027
22600,209.516,193.205,402.72,1.18447,0.483012
22610,190.702,78.6839,269.385,0.79231,0.19671
22620,82.7241,294.633,377.357,1.10987,0.736582
22630,368.223,-124.203,244.02,0.717707,-0.310506
22640,25.4737,332.795,358.269,1.05373,0.831989
22650,539.957,-315.023,224.934,0.661571,-0.787558
22660,0.111155,332.789,332.9,0.979118,0.831972
22670,571.39,-124.238,447.153,1.31516,-0.310594
22680,19.1875,294.63,313.818,0.922994,0.736576
22690,343.077,78.7025,421.78,1.24053,0.196756
22700,95.2982,193.145,288.443,0.848362,0.482862
22710,209.562,193.139,402.702,1.18442,0.482848
22720,190.657,78.7096,269.367,0.792254,0.196774
22730,82.6947,294.628,377.323,1.10977,0.73657
22740,368.285,-124.299,243.986,0.717607,-0.310747
22750,25.4901,332.76,358.25,1.05368,0.8319
22760,539.882,-314.967,224.915,0.661515,-0.787417
22770,0.112237,332.754,332.866,0.979017,0.831884
22780,571.468,-124.334,447.134,1.3151,-0.310835
22790,19.1733,294.626,313.799,0.922938,0.736564
22800,343.017,78.7282,421.745,1.24043,0.196821
22810,95.3298,193.079,288.409,0.848261,0.482698
22820,209.609,193.073,402.683,1.18436,0.482683
22830,190.612,78.7354,269.348,0.792199,0.196838
22840,82.6652,294.623,377.289,1.10967,0.736558
22850,368.347,-124.395,243.952,0.717506,-0.310988
22860,25.5064,332.725,358.231,1.05362,0.831812
22870,539.807,-314.911,224.896,0.661459,-0.787276
22880,0.113324,332.718,332.832,0.978917,0.831796
22890,571.545,-124.43,447.115,1.31504,-0.311075
22900,19.1592,294.621,313.78,0.922882,0.736552
22910,342.957,78.754,421.711,1.24033,0.196885
22920,95.3614,193.013,288.375,0.848161,0.482533
22930,209.656,193.008,402.664,1.1843,0.482519
22940,190.568,78.7611,269.329,0.792143,0.196903
22950,82.6358,294.618,377.254,1.10957,0.736546
22960,368.409,-124.492,243.918,0.717405,-0.311229
22970,25.5227,332.69,358.212,1.05357,0.831724
22980,539.732,-314.854,224.877,0.661404,-0.787136
22990,0.114416,332.683,332.797,0.978816,0.831708
23000,571.623,-124.526,447.096,1.31499,-0.311316
23010,19.145,294.616,313.761,0.922827,0.73654
23020,342.897,78.7797,421.677,1.24023,0.196949
23030,95.393,192.948,288.341,0.84806,0.482369
23040,209.703,192.942,402.645,1.18425,0.482354
23050,190.523,78.7869,269.31,0.792087,0.196967
23060,82.6064,294.614,377.22,1.10947,0.736534
23070,368.471,-124.588,243.884,0.717305,-0.31147
23080,25.5391,332.654,358.193,1.05351,0.831636
23090,539.656,-314.798,224.858,0.661348,-0.786995
23100,0.115514,332.648,332.763,0.978716,0.831619
23110,571.7,-124.623,447.077,1.31493,-0.311557
23120,19.1308,294.611,313.742,0.922771,0.736528
23130,342.837,78.8055,421.643,1.24013,0.197014
23140,95.4246,192.882,288.306,0.84796,0.482204
23150,209.75,192.876,402.626,1.18419,0.48219
23160,190.478,78.8126,269.291,0.792032,0.197032
23170,82.577,294.609,377.186,1.10937,0.736522
23180,368.534,-124.684,243.849,0.717204,-0.31171
23190,25.5555,332.619,358.174,1.05345,0.831547
23200,539.581,-314.742,224.839,0.661292,-0.786854
23210,0.116616,332.612,332.729,0.978615,0.831531
23220,571.777,-124.719,447.058,1.31488,-0.311798
23230,19.1167,294.607,313.723,0.922715,0.736516
23240,342.777,78.8312,421.609,1.24003,0.197078
23250,95.4562,192.816,288.272,0.847859,0.48204
23260,209.797,192.81,402.607,1.18414,0.482025
23270,190.434,78.8384,269.272,0.791976,0.197096
23280,82.5476,294.604,377.152,1.10927,0.73651
23290,368.596,-124.78,243.815,0.717104,-0.311951
23300,25.5718,332.584,358.156,1.0534,0.831459
23310,539.506,-314.685,224.82,0.661237,-0.786714
23320,0.117724,332.577,332.695,0.978515,0.831443
23330,571.855,-124.815,447.039,1.31482,-0.312039
23340,19.1025,294.602,313.704,0.922659,0.736504
23350,342.717,78.857,421.574,1.23992,0.197142
23360,95.4879,192.75,288.238,0.847759,0.481875
23370,209.844,192.744,402.588,1.18408,0.481861
23380,190.389,78.8641,269.253,0.79192,0.19716
23390,82.5182,294.599,377.118,1.10917,0.736499
23400,368.658,-124.877,243.781,0.717003,-0.312192
23410,25.5882,332.548,358.137,1.05334,0.831371
23420,539.431,-314.629,224.802,0.661181,-0.786573
23430,0.118838,332.542,332.661,0.978414,0.831355
23440,571.932,-124.912,447.02,1.31477,-0.312279
23450,19.0884,294.597,313.685,0.922604,0.736492
23460,342.658,78.8827,421.54,1.23982,0.197207
23470,95.5195,192.684,288.204,0.847658,0.481711
23480,209.891,192.679,402.569,1.18403,0.481696
23490,190.344,78.8899,269.234,0.791865,0.197225
23500,82.4888,294.595,377.083,1.10907,0.736487
23510,368.72,-124.973,243.747,0.716903,-0.312433
23520,25.6046,332.513,358.118,1.05329,0.831283
23530,539.356,-314.573,224.783,0.661125,-0.786432
23540,0.119956,332.507,332.627,0.978314,0.831267
23550,572.01,-125.008,447.001,1.31471,-0.31252
23560,19.0742,294.592,313.666,0.922548,0.73648
23570,342.598,78.9085,421.506,1.23972,0.197271
23580,95.5511,192.618,288.17,0.847558,0.481546
23590,209.937,192.613,402.55,1.18397,0.481532
23600,190.3,78.9156,269.215,0.791809,0.197289
23610,82.4594,294.59,377.049,1.10897,0.736475
23620,368.782,-125.069,243.713,0.716802,-0.312674
23630,25.621,332.478,358.099,1.05323,0.831195
23640,539.28,-314.517,224.764,0.66107,-0.786292
23650,0.12108,332.471,332.592,0.978213,0.831178
23660,572.087,-125.104,446.983,1.31465,-0.312761
23670,19.0601,294.587,313.648,0.922493,0.736469
23680,342.538,78.9342,421.472,1.23962,0.197336
23690,95.5828,192.553,288.135,0.847457,0.481382
23700,209.984,192.547,402.531,1.18392,0.481367
23710,190.255,78.9414,269.196,0.791754,0.197353
23720,82.43,294.585,377.015,1.10887,0.736463
23730,368.844,-125.166,243.679,0.716702,-0.312914
23740,25.6373,332.443,358.08,1.05318,0.831106
23750,539.205,-314.46,224.745,0.661014,-0.786151
23760,0.122209,332.436,332.558,0.978113,0.83109
23770,572.164,-125.201,446.964,1.3146,-0.313002
23780,19.046,294.583,313.629,0.922437,0.736457
23790,342.478,78.96,421.438,1.23952,0.1974
23800,95.6144,192.487,288.101,0.847357,0.481217
23810,210.031,192.481,402.512,1.18386,0.481203
23820,190.21,78.9671,269.177,0.791698,0.197418
23830,82.4006,294.58,376.981,1.10877,0.736451
23840,368.907,-125.262,243.644,0.716601,-0.313155
23850,25.6537,332.407,358.061,1.05312,0.831018
23860,539.13,-314.404,224.726,0.660959,-0.78601
23870,0.123343,332.401,332.524,0.978012,0.831002
23880,572.242,-125.297,446.945,1.31454,-0.313243
23890,19.0318,294.578,313.61,0.922382,0.736445
23900,342.418,78.9857,421.404,1.23942,0.197464
23910,95.6461,192.421,288.067,0.847256,0.481053
23920,210.078,192.415,402.493,1.1838,0.481038
23930,190.166,78.9929,269.158,0.791642,0.197482
23940,82.3712,294.576,376.947,1.10867,0.736439
23950,368.969,-125.358,243.61,0.716501,-0.313396
23960,25.6701,332.372,358.042,1.05307,0.83093
23970,539.055,-314.348,224.707,0.660903,-0.78587
23980,0.124482,332.365,332.49,0.977912,0.830914
23990,572.319,-125.393,446.926,1.31449,-0.313483
24000,19.0177,294.573,313.591,0.922326,0.736433
24010,342.358,79.0115,421.37,1.23932,0.197529
24020,95.6777,192.355,288.033,0.847156,0.480888
24030,210.125,192.349,402.475,1.18375,0.480874
24040,190.121,79.0186,269.14,0.791587,0.197547
24050,82.3418,294.571,376.913,1.10857,0.736427
24060,369.031,-125.455,243.576,0.716401,-0.313637
24070,25.6865,332.337,358.023,1.05301,0.830842
24080,538.98,-314.292,224.688,0.660848,-0.785729
24090,0.125627,332.33,332.456,0.977811,0.830826
24100,572.397,-125.49,446.907,1.31443,-0.313724
24110,19.0036,294.568,313.572,0.922271,0.736421
24120,342.298,79.0372,421.335,1.23922,0.197593
24130,95.7094,192.289,287.999,0.847055,0.480724
24140,210.172,192.284,402.456,1.18369,0.480709
24150,190.076,79.0444,269.121,0.791531,0.197611
24160,82.3125,294.566,376.879,1.10847,0.736415
24170,369.093,-125.551,243.542,0.7163,-0.313878
24180,25.7029,332.301,358.004,1.05295,0.830754
24190,538.905,-314.235,224.669,0.660792,-0.785588
24200,0.126777,332.295,332.422,0.977711,0.830737
24210,572.474,-125.586,446.888,1.31438,-0.313965
24220,18.9895,294.564,313.553,0.922215,0.736409
24230,342.238,79.063,421.301,1.23912,0.197657
24240,95.7411,192.224,287.965,0.846955,0.480559
24250,210.219,192.218,402.437,1.18364,0.480545
24260,190.032,79.0701,269.102,0.791476,0.197675
24270,82.2831,294.561,376.844,1.10837,0.736403
24280,369.155,-125.647,243.508,0.7162,-0.314118
24290,25.7194,332.266,357.985,1.0529,0.830665
24300,538.829,-314.179,224.65,0.660736,-0.785448
24310,0.127932,332.26,332.388,0.977611,0.830649
24320,572.552,-125.682,446.869,1.31432,-0.314206
24330,18.9754,294.559,313.534,0.922159,0.736397
24340,342.178,79.0887,421.267,1.23902,0.197722
24350,95.7727,192.158,287.931,0.846855,0.480395
24360,210.266,192.152,402.418,1.18358,0.48038
24370,189.987,79.0959,269.083,0.79142,0.19774
24380,82.2537,294.556,376.81,1.10827,0.736391
24390,369.217,-125.744,243.474,0.716099,-0.314359
24400,25.7358,332.231,357.967,1.05284,0.830577
24410,538.754,-314.123,224.632,0.660681,-0.785307
24420,0.129092,332.224,332.353,0.97751,0.830561
24430,572.629,-125.779,446.85,1.31427,-0.314447
24440,18.9613,294.554,313.515,0.922104,0.736385
24450,342.118,79.1145,421.233,1.23892,0.197786
24460,95.8044,192.092,287.896,0.846754,0.48023
24470,210.313,192.086,402.399,1.18353,0.480216
24480,189.942,79.1216,269.064,0.791365,0.197804
24490,82.2244,294.552,376.776,1.10817,0.736379
24500,369.28,-125.84,243.44,0.715999,-0.3146
24510,25.7522,332.196,357.948,1.05279,0.830489
24520,538.679,-314.067,224.613,0.660626,-0.785166
24530,0.130258,332.189,332.319,0.97741,0.830473
24540,572.707,-125.875,446.832,1.31421,-0.314687
24550,18.9472,294.549,313.496,0.922049,0.736373
24560,342.059,79.1402,421.199,1.23882,0.197851
24570,95.8361,192.026,287.862,0.846654,0.480066
24580,210.36,192.02,402.38,1.18347,0.480051
24590,189.898,79.1474,269.045,0.791309,0.197868
24600,82.195,294.547,376.742,1.10806,0.736367
24610,369.342,-125.936,243.406,0.715899,-0.314841
24620,25.7686,332.16,357.929,1.05273,0.830401
24630,538.604,-314.01,224.594,0.66057,-0.785026
24640,0.131429,332.154,332.285,0.977309,0.830384
24650,572.784,-125.971,446.813,1.31415,-0.314928
24660,18.9331,294.544,313.478,0.921993,0.736361
24670,341.999,79.166,421.165,1.23872,0.197915
24680,95.8678,191.96,287.828,0.846554,0.479901
24690,210.407,191.955,402.361,1.18342,0.479887
24700,189.853,79.1731,269.026,0.791254,0.197933
24710,82.1657,294.542,376.708,1.10796,0.736355
24720,369.404,-126.033,243.371,0.715798,-0.315082
24730,25.7851,332.125,357.91,1.05268,0.830312
24740,538.529,-313.954,224.575,0.660515,-0.784885
24750,0.132605,332.118,332.251,0.977209,0.830296
24760,572.862,-126.068,446.794,1.3141,-0.315169
24770,18.919,294.54,313.459,0.921938,0.736349
24780,341.939,79.1917,421.131,1.23862,0.197979
24790,95.8995,191.895,287.794,0.846453,0.479737
24800,210.454,191.889,402.343,1.18336,0.479722
24810,189.809,79.1989,269.008,0.791199,0.197997
24820,82.1364,294.537,376.674,1.10786,0.736344
24830,369.466,-126.129,243.337,0.715698,-0.315322
24840,25.8015,332.09,357.891,1.05262,0.830224
24850,538.454,-313.898,224.556,0.660459,-0.784744
24860,0.133786,332.083,332.217,0.977109,0.830208
24870,572.939,-126.164,446.775,1.31404,-0.31541
24880,18.905,294.535,313.44,0.921882,0.736337
24890,341.879,79.2175,421.097,1.23852,0.198044
24900,95.9312,191.829,287.76,0.846353,0.479572
24910,210.501,191.823,402.324,1.1833,0.479558
24920,189.764,79.2246,268.989,0.791143,0.198061
24930,82.107,294.533,376.64,1.10776,0.736332
24940,369.529,-126.225,243.303,0.715598,-0.315563
24950,25.8179,332.054,357.872,1.05257,0.830136
24960,538.379,-313.841,224.537,0.660404,-0.784604
24970,0.134973,332.048,332.183,0.977009,0.83012
24980,573.016,-126.26,446.756,1.31399,-0.315651
24990,18.8909,294.53,313.421,0.921827,0.736326
25000,341.819,79.2432,421.062,1.23842,0.198108
25010,95.9629,191.763,287.726,0.846253,0.479408
25020,210.548,191.757,402.305,1.18325,0.479393
25030,189.719,79.2504,268.97,0.791088,0.198126
25040,82.0777,294.528,376.606,1.10766,0.73632
25050,369.591,-126.322,243.269,0.715497,-0.315804
25060,25.8344,332.019,357.854,1.05251,0.830048
25070,538.304,-313.785,224.518,0.660348,-0.784463
25080,0.136165,332.013,332.149,0.976908,0.830032
25090,573.094,-126.357,446.737,1.31393,-0.315891
25100,18.8768,294.525,313.402,0.921771,0.736314
25110,341.759,79.269,421.028,1.23832,0.198172
25120,95.9946,191.697,287.692,0.846153,0.479243
25130,210.595,191.691,402.286,1.18319,0.479229
25140,189.675,79.2761,268.951,0.791032,0.19819
25150,82.0484,294.523,376.572,1.10756,0.736308
25160,369.653,-126.418,243.235,0.715397,-0.316045
25170,25.8509,331.984,357.835,1.05245,0.82996
25180,538.229,-313.729,224.5,0.660293,-0.784322
25190,0.137362,331.977,332.115,0.976808,0.829943
25200,573.171,-126.453,446.719,1.31388,-0.316132
25210,18.8628,294.521,313.383,0.921716,0.736302
25220,341.7,79.2947,420.994,1.23822,0.198237
25230,96.0263,191.631,287.658,0.846052,0.479079
25240,210.642,191.626,402.267,1.18314,0.479064
25250,189.63,79.3018,268.932,0.790977,0.198255
25260,82.0191,294.518,376.537,1.10746,0.736296
25270,369.715,-126.514,243.201,0.715297,-0.316286
25280,25.8673,331.949,357.816,1.0524,0.829871
25290,538.154,-313.673,224.481,0.660238,-0.784182
25300,0.138564,331.942,332.081,0.976708,0.829855
25310,573.249,-126.549,446.7,1.31382,-0.316373
25320,18.8487,294.516,313.365,0.921661,0.73629
25330,341.64,79.3205,420.96,1.23812,0.198301
25340,96.058,191.566,287.624,0.845952,0.478914
25350,210.689,191.56,402.248,1.18308,0.4789
25360,189.586,79.3276,268.913,0.790922,0.198319
25370,81.9897,294.514,376.503,1.10736,0.736284
25380,369.777,-126.611,243.167,0.715197,-0.316526
25390,25.8838,331.913,357.797,1.05234,0.829783
25400,538.078,-313.616,224.462,0.660182,-0.784041
25410,0.139771,331.907,332.047,0.976607,0.829767
25420,573.326,-126.646,446.681,1.31377,-0.316614
25430,18.8347,294.511,313.346,0.921605,0.736278
25440,341.58,79.3462,420.926,1.23802,0.198366
25450,96.0898,191.5,287.59,0.845852,0.47875
25460,210.735,191.494,402.23,1.18303,0.478735
25470,189.541,79.3533,268.895,0.790866,0.198383
25480,81.9604,294.509,376.469,1.10726,0.736272
25490,369.84,-126.707,243.133,0.715097,-0.316767
25500,25.9002,331.878,357.778,1.05229,0.829695
25510,538.003,-313.56,224.443,0.660127,-0.7839
25520,0.140984,331.871,332.012,0.976507,0.829679
25530,573.404,-126.742,446.662,1.31371,-0.316855
25540,18.8206,294.506,313.327,0.92155,0.736266
25550,341.52,79.372,420.892,1.23792,0.19843
25560,96.1215,191.434,287.556,0.845752,0.478585
25570,210.782,191.428,402.211,1.18297,0.478571
25580,189.497,79.3791,268.876,0.790811,0.198448
25590,81.9311,294.504,376.435,1.10716,0.73626
25600,369.902,-126.803,243.099,0.714996,-0.317008
25610,25.9167,331.843,357.759,1.05223,0.829607
25620,537.928,-313.504,224.424,0.660072,-0.78376
25630,0.142202,331.836,331.978,0.976407,0.82959
25640,573.481,-126.838,446.643,1.31366,-0.317095
25650,18.8066,294.502,313.308,0.921495,0.736254
25660,341.46,79.3977,420.858,1.23782,0.198494
25670,96.1532,191.368,287.521,0.845651,0.478421
25680,210.829,191.362,402.192,1.18292,0.478406
25690,189.452,79.4048,268.857,0.790756,0.198512
25700,81.9018,294.499,376.401,1.10706,0.736248
25710,369.964,-126.9,243.065,0.714896,-0.317249
25720,25.9332,331.807,357.741,1.05218,0.829518
25730,537.853,-313.448,224.406,0.660016,-0.783619
25740,0.143425,331.801,331.944,0.976307,0.829502
25750,573.559,-126.935,446.624,1.3136,-0.317336
25760,18.7925,294.497,313.289,0.921439,0.736242
