# scenario=floor-bounce capture_s=600 dt=0.016666666666666666 sample_every=60
# gearbox2d recaptured offline (logEnergy --format b); other engines unchanged
engine,t_s,e_over_e0
p2js,596,0.38491572610586816
p2js,597,0.38992721639528
p2js,598,0.38066812229897884
p2js,599,0.385643940686028
p2js,600,0.3763845548548741
box2dwasm,0,1
box2dwasm,1,0.9907408290439232
box2dwasm,2,1.0314813878801248
box2dwasm,3,1.022222285138244
box2dwasm,4,1.0129637506275533
box2dwasm,5,1.0543209432083953
box2dwasm,6,1.0450615938798882
box2dwasm,7,1.0870374785530506
box2dwasm,8,1.0777776426739176
box2dwasm,9,1.0685181299845694
box2dwasm,10,1.1111111111111163
box2dwasm,11,1.1018517414728801
box2dwasm,12,1.092592610253233
box2dwasm,13,1.1358022366041294
box2dwasm,14,1.1265431936876291
box2dwasm,15,1.1172843803595092
box2dwasm,16,1.1611109336217358
box2dwasm,17,1.1518518408139626
box2dwasm,18,1.1425933625965474
box2dwasm,19,1.1870371763904901
box2dwasm,20,1.1777780254681918
box2dwasm,21,1.1685197618275802
box2dwasm,22,1.2135803653870134
box2dwasm,23,1.2043211379169116
box2dwasm,24,1.195063171858318
box2dwasm,25,1.2407407694392847
box2dwasm,26,1.2314815123875948
box2dwasm,27,1.277779261271664
box2dwasm,28,1.268518580330744
box2dwasm,29,1.2592593299018127
box2dwasm,30,1.2500014834941087
box2dwasm,31,1.296913914621636
box2dwasm,32,1.287654698630912
box2dwasm,33,1.2783966182195097
box2dwasm,34,1.3259264760547227
box2dwasm,35,1.3166673077477462
box2dwasm,36,1.3074090639754254
box2dwasm,37,1.3555559409989364
box2dwasm,38,1.3462968746821165
box2dwasm,39,1.3370384428238695
box2dwasm,40,1.3858028144380468
box2dwasm,41,1.3765437764886002
box2dwasm,42,1.3672849896514334
box2dwasm,43,1.4166673024495493
box2dwasm,44,1.407407972547743
box2dwasm,45,1.3981488015916663
box2dwasm,46,1.4481490188175585
box2dwasm,47,1.4388892226749008
box2dwasm,48,1.429629696740056
box2dwasm,49,1.4802484488787337
box2dwasm,50,1.4709880134205997
box2dwasm,51,1.4617286376011294
box2dwasm,52,1.4524709324784353
box2dwasm,53,1.503703747855324
box2dwasm,54,1.4944446749157632
box2dwasm,55,1.4851861635847146
box2dwasm,56,1.537037394113031
box2dwasm,57,1.5277779897054073
box2dwasm,58,1.5185188783539667
box2dwasm,59,1.5709888346403507
box2dwasm,60,1.5617286658581393
box2dwasm,61,1.5524692564834786
box2dwasm,62,1.543211348263483
box2dwasm,63,1.5962963475121406
box2dwasm,64,1.5870372745725847
box2dwasm,65,1.5777787897323732
box2dwasm,66,1.631482157442325
box2dwasm,67,1.6222225513723205
box2dwasm,68,1.6129631916681926
box2dwasm,69,1.6672857437612847
box2dwasm,70,1.6580249162367902
box2dwasm,71,1.648765688766668
box2dwasm,72,1.6395077293306208
box2dwasm,73,1.6944448153177898
box2dwasm,74,1.6851854854159942
box2dwasm,75,1.6759263409508802
box2dwasm,76,1.731483141581945
box2dwasm,77,1.7222224606408127
box2dwasm,78,1.7129631837209078
box2dwasm,79,1.7037053108220386
box2dwasm,80,1.7598769473440876
box2dwasm,81,1.7506174922725355
box2dwasm,82,1.741358267230761
box2dwasm,83,1.7981501367366945
box2dwasm,84,1.7888889948527031
box2dwasm,85,1.7796298662821464
box2dwasm,86,1.770371649000703
box2dwasm,87,1.8277784718408334
box2dwasm,88,1.818518702189129
box2dwasm,89,1.8092592557271436
box2dwasm,90,1.800000508626484
box2dwasm,91,1.8580247855480896
box2dwasm,92,1.848765742631607
box2dwasm,93,1.8395069690398789
box2dwasm,94,1.8981498347393426
box2dwasm,95,1.8888891273074693
box2dwasm,96,1.8796298503875846
box2dwasm,97,1.8703720039798808
box2dwasm,98,1.9296304013995824
box2dwasm,99,1.9203704728020676
box2dwasm,100,1.9111109203763097
box2dwasm,101,1.901852120293592
box2dwasm,102,1.961728443334141
box2dwasm,103,1.9524693770173223
box2dwasm,104,1.943210327478159
box2dwasm,105,2.0037048869667866
box2dwasm,106,1.9944444603390177
box2dwasm,107,1.9851852284537423
box2dwasm,108,1.9759267701044843
box2dwasm,109,2.037038511700606
box2dwasm,110,2.027777751286826
box2dwasm,111,2.0185185273488475
box2dwasm,112,2.009260707432097
box2dwasm,113,2.070988633750777
box2dwasm,114,2.061728471591173
box2dwasm,115,2.0524690357255584
box2dwasm,116,2.0432111539962836
box2dwasm,117,2.105556090672892
box2dwasm,118,2.096296321021187
box2dwasm,119,2.087036874559202
box2dwasm,120,2.077778074476636
box2dwasm,121,2.1407411045499125
box2dwasm,122,2.1314815839131724
box2dwasm,123,2.122222211625861
box2dwasm,124,2.112962489657932
box2dwasm,125,2.176543494801465
box2dwasm,126,2.167283947011576
box2dwasm,127,2.158024721969802
box2dwasm,128,2.148764339494119
box2dwasm,129,2.2129630512661604
box2dwasm,130,2.2037036683824365
box2dwasm,131,2.194444497426351
box2dwasm,132,2.259257740444688
box2dwasm,133,2.250000105963813
box2dwasm,134,2.2407407760620175
box2dwasm,135,2.2314816051059503
box2dwasm,136,2.222220844692674
box2dwasm,137,2.287654507013051
box2dwasm,138,2.2783950649661824
box2dwasm,139,2.2691358401451605
box2dwasm,140,2.259875457669518
box2dwasm,141,2.3259263568454522
box2dwasm,142,2.316666783889139
box2dwasm,143,2.307407463921441
box2dwasm,144,2.298147741953552
box2dwasm,145,2.3648153834874597
box2dwasm,146,2.355555587344711
box2dwasm,147,2.3462960349189528
box2dwasm,148,2.337037181854329
box2dwasm,149,2.4043217706093856
box2dwasm,150,2.3950616283181274
box2dwasm,151,2.3858023513982327
box2dwasm,152,2.376544390196331
box2dwasm,153,2.4444462458302545
box2dwasm,154,2.435185485416034
box2dwasm,155,2.4259262349870583
box2dwasm,156,2.4166682693697465
box2dwasm,157,2.485186195373717
box2dwasm,158,2.4759257687463725
box2dwasm,159,2.4666667037541035
box2dwasm,160,2.457408322228937
box2dwasm,161,2.5265421349325656
box2dwasm,162,2.5172837057231745
box2dwasm,163,2.5080243784704592
box2dwasm,164,2.4987653320218315
box2dwasm,165,2.4895036603201435
box2dwasm,166,2.559259266323534
box2dwasm,167,2.5499994119008766
box2dwasm,168,2.5407401190863768
box2dwasm,169,2.5314811971455735
box2dwasm,170,2.6018527348846168
box2dwasm,171,2.592591868506583
box2dwasm,172,2.5833326180776073
box2dwasm,173,2.5740746657057723
box2dwasm,174,2.645061080838463
box2dwasm,175,2.635801750936682
box2dwasm,176,2.626542813983977
box2dwasm,177,2.6172839741649416
box2dwasm,178,2.6080214300277174
box2dwasm,179,2.6796297391257515
box2dwasm,180,2.670369942983003
box2dwasm,181,2.661110390557245
box2dwasm,182,2.6518515507380975
box2dwasm,183,2.72407531738354
box2dwasm,184,2.7148143874274475
box2dwasm,185,2.705555258856911
box2dwasm,186,2.696296988593713
box2dwasm,187,2.7691336537585407
box2dwasm,188,2.759876199416208
box2dwasm,189,2.75061675736934
box2dwasm,190,2.741357532548318
box2dwasm,191,2.732097150072675
box2dwasm,192,2.805556350284658
box2dwasm,193,2.7962956693437375
box2dwasm,194,2.7870363394419466
box2dwasm,195,2.777778519525196
box2dwasm,196,2.8518498473697442
box2dwasm,197,2.84259213341609
box2dwasm,198,2.8333324856228335
box2dwasm,199,2.8240734736124673
box2dwasm,200,2.814812739690226
box2dwasm,201,2.8895075951101616
box2dwasm,202,2.880246767585667
box2dwasm,203,2.870987540115545
box2dwasm,204,2.8617295276975914
box2dwasm,205,2.9370346599158235
box2dwasm,206,2.927777926127136
box2dwasm,207,2.918518353170823
box2dwasm,208,2.909259033203125
box2dwasm,209,2.899999350971666
box2dwasm,210,2.9759268177885234
box2dwasm,211,2.9666664176517075
box2dwasm,212,2.9574073447121516
box2dwasm,213,2.948148621453361
box2dwasm,214,2.938884459602802
box2dwasm,215,3.015432616810964
box2dwasm,216,3.0061724215377996
box2dwasm,217,2.996913038654092
box2dwasm,218,2.987655183416003
box2dwasm,219,3.0648129251268377
box2dwasm,220,3.055555131700324
box2dwasm,221,3.0462955898708803
box2dwasm,222,3.037036577860514
box2dwasm,223,3.0277758439382727
box2dwasm,224,3.1055559370256054
box2dwasm,225,3.096295404434236
box2dwasm,226,3.0870361195670486
box2dwasm,227,3.0777775022721876
box2dwasm,228,3.06851339340309
box2dwasm,229,3.146914359670437
box2dwasm,230,3.137653980726145
box2dwasm,231,3.1283948468573537
box2dwasm,232,3.119137221207393
box2dwasm,233,3.1981445312509904
box2dwasm,234,3.1888889312744344
box2dwasm,235,3.1796292887794024
box2dwasm,236,3.170369678073464
box2dwasm,237,3.1611108091145677
box2dwasm,238,3.240738799174627
box2dwasm,239,3.2314811282688525
box2dwasm,240,3.2222220102946246
box2dwasm,241,3.212962998284239
box2dwasm,242,3.2037020491230983
box2dwasm,243,3.2839509234016684
box2dwasm,244,3.2746914875360744
box2dwasm,245,3.265432338655743
box2dwasm,246,3.256173604800521
box2dwasm,247,3.2469111401361563
box2dwasm,248,3.3277792082897575
box2dwasm,249,3.3185186227162693
box2dwasm,250,3.309259549776713
box2dwasm,251,3.3000010384455485
box2dwasm,252,3.2907368765949894
box2dwasm,253,3.372224065993295
box2dwasm,254,3.3629629241095764
box2dwasm,255,3.3537035836114137
box2dwasm,256,3.344445525275842
box2dwasm,257,3.335180081263166
box2dwasm,258,3.417285478851752
box2dwasm,259,3.408024545363445
box2dwasm,260,3.39876521192951
box2dwasm,261,3.389507199511556
box2dwasm,262,3.3802408830645114
box2dwasm,263,3.4629641638866815
box2dwasm,264,3.453703324000042
box2dwasm,265,3.4444438881344377
box2dwasm,266,3.4351861741815
box2dwasm,267,3.5185124079406602
box2dwasm,268,3.5092608133961725
box2dwasm,269,3.5000003708733907
box2dwasm,270,3.490741226408228
box2dwasm,271,3.481483618418785
box2dwasm,272,3.472216606143552
box2dwasm,273,3.5561748834307663
box2dwasm,274,3.5469140559067367
box2dwasm,275,3.5376547471977524
box2dwasm,276,3.5283966535413787
box2dwasm,277,3.5191300757154953
box2dwasm,278,3.6037054485757833
box2dwasm,279,3.5944446987576155
box2dwasm,280,3.585185421837703
box2dwasm,281,3.5759272681344707
box2dwasm,282,3.5666616227916164
box2dwasm,283,3.651852862040384
box2dwasm,284,3.642592541376852
box2dwasm,285,3.6333334763845833
box2dwasm,286,3.6240747769679778
box2dwasm,287,3.6148103449087
box2dwasm,288,3.7006169366250106
box2dwasm,289,3.6913576597048934
box2dwasm,290,3.6820987315825655
box2dwasm,291,3.6728400065575393
box2dwasm,292,3.663577199718909
box2dwasm,293,3.749998993343858
box2dwasm,294,3.7407410939534507
box2dwasm,295,3.731481552124029
box2dwasm,296,3.7222224341498684
box2dwasm,297,3.7129617797004055
box2dwasm,298,3.79999696678636
box2dwasm,299,3.79074164496546
box2dwasm,300,3.7814817958408047
box2dwasm,301,3.7722221374512337
box2dwasm,302,3.762963549296142
box2dwasm,303,3.850611963392132
box2dwasm,304,3.841359362190532
box2dwasm,305,3.8320991121692423
box2dwasm,306,3.822839683367886
box2dwasm,307,3.813581951754491
box2dwasm,308,3.804314247181517
box2dwasm,309,3.8925942950785815
box2dwasm,310,3.883334043290885
box2dwasm,311,3.874075235260865
box2dwasm,312,3.8648168457880225
box2dwasm,313,3.855552281275373
box2dwasm,314,3.9444439146255617
box2dwasm,315,3.935185962253167
box2dwasm,316,3.925926632351401
box2dwasm,317,3.9166674084134834
box2dwasm,318,3.907406489054362
box2dwasm,319,3.996909492178626
box2dwasm,320,3.987655828029124
box2dwasm,321,3.9783958270226676
box2dwasm,322,3.969136638405933
box2dwasm,323,3.959878368142482
box2dwasm,324,3.9506098547153465
box2dwasm,325,4.0407421747845245
box2dwasm,326,4.031481854120993
box2dwasm,327,4.022222789128723
box2dwasm,328,4.012964195675932
box2dwasm,329,4.003699763616654
box2dwasm,330,4.09444235695741
box2dwasm,331,4.08518572913294
box2dwasm,332,4.075926150216028
box2dwasm,333,4.066666931576244
box2dwasm,334,4.057406955295159
box2dwasm,335,4.14875945279952
box2dwasm,336,4.1395083297923625
box2dwasm,337,4.1302475022681
box2dwasm,338,4.120988168834185
box2dwasm,339,4.1117301564164235
box2dwasm,340,4.102463654532059
box2dwasm,341,4.194443172878709
box2dwasm,342,4.185185538397915
box2dwasm,343,4.175925996568472
box2dwasm,344,4.166666878594293
box2dwasm,345,4.157406171163004
box2dwasm,346,4.24999385410176
box2dwasm,347,4.240742259555898
box2dwasm,348,4.231481525633072
box2dwasm,349,4.222222089767468
box2dwasm,350,4.2129641638869035
box2dwasm,351,4.203697337047055
box2dwasm,352,4.296911802409664
box2dwasm,353,4.287654612976864
box2dwasm,354,4.278395064966182
box2dwasm,355,4.269135946108974
box2dwasm,356,4.25987556363333
box2dwasm,357,4.353696452250733
box2dwasm,358,4.344446182251704
box2dwasm,359,4.335185146331798
box2dwasm,360,4.325925805833636
box2dwasm,361,4.316667429606625
box2dwasm,362,4.307401985593949
box2dwasm,363,4.401848856608396
box2dwasm,364,4.392593256632811
box2dwasm,365,4.383333608839292
box2dwasm,366,4.374074257744786
box2dwasm,367,4.364815160963291
box2dwasm,368,4.355546082397975
box2dwasm,369,4.45061720153432
box2dwasm,370,4.441357765668848
box2dwasm,371,4.43209862120365
box2dwasm,372,4.422839688666424
box2dwasm,373,4.4135770209043885
box2dwasm,374,4.509252591267593
box2dwasm,375,4.500000953675307
box2dwasm,376,4.490740405188712
box2dwasm,377,4.481481260723549
box2dwasm,378,4.47222344080648
box2dwasm,379,4.462956289453743
box2dwasm,380,4.559256108602615
box2dwasm,381,4.550000932481635
box2dwasm,382,4.540740871429445
box2dwasm,383,4.531481213039833
box2dwasm,384,4.522222412957268
box2dwasm,385,4.512953228426523
box2dwasm,386,4.609875641340093
box2dwasm,387,4.600617265112608
box2dwasm,388,4.591357510472524
box2dwasm,389,4.582098831365147
box2dwasm,390,4.572837325673269
box2dwasm,391,4.670361683108947
box2dwasm,392,4.661111704508787
box2dwasm,393,4.651851383845043
box2dwasm,394,4.642592522833108
box2dwasm,395,4.633333799574434
box2dwasm,396,4.624069584741523
box2dwasm,397,4.722215467031593
box2dwasm,398,4.712963740031652
box2dwasm,399,4.703703218036239
box2dwasm,400,4.694443782170615
box2dwasm,401,4.685186068217465
box2dwasm,402,4.675919453305929
box2dwasm,403,4.774686489577693
box2dwasm,404,4.765432616810965
box2dwasm,405,4.756172845393052
box2dwasm,406,4.746913144617905
box2dwasm,407,4.737655050961237
box2dwasm,408,4.728386537532485
box2dwasm,409,4.827774641249238
box2dwasm,410,4.818519041273652
box2dwasm,411,4.80925960540776
box2dwasm,412,4.799999830458002
box2dwasm,413,4.790741051567945
box2dwasm,414,4.78147197300263
box2dwasm,415,4.8814791361495935
box2dwasm,416,4.872222561306423
box2dwasm,417,4.862962985701082
box2dwasm,418,4.85370376374991
box2dwasm,419,4.844443893432698
box2dwasm,420,4.835174338029416
box2dwasm,421,4.93580069836276
box2dwasm,422,4.926543297002455
box2dwasm,423,4.917283959153287
box2dwasm,424,4.908024732566188
box2dwasm,425,4.898764247658922
box2dwasm,426,4.889494462670882
box2dwasm,427,4.990740034315402
box2dwasm,428,4.981482187906901
box2dwasm,429,4.972223069932731
box2dwasm,430,4.962963951958571
box2dwasm,431,4.953702926635763
box2dwasm,432,5.055543793581233
box2dwasm,433,5.046295589870897
box2dwasm,434,5.037037955390103
box2dwasm,435,5.027778625488285
box2dwasm,436,5.01851929558648
box2dwasm,437,5.009258482191378
box2dwasm,438,4.999988449954173
box2dwasm,439,5.102467774756304
box2dwasm,440,5.093210373395757
box2dwasm,441,5.083951037533494
box2dwasm,442,5.0746919184555335
box2dwasm,443,5.065431324052224
box2dwasm,444,5.0561614860806605
box2dwasm,445,5.159257274204013
box2dwasm,446,5.150001017252685
box2dwasm,447,5.1407412317064125
box2dwasm,448,5.131481912401008
box2dwasm,449,5.122222349378798
box2dwasm,450,5.11295268801332
box2dwasm,451,5.21666376325892
box2dwasm,452,5.2074082692465
box2dwasm,453,5.198147996266684
box2dwasm,454,5.188888761732325
box2dwasm,455,5.17962964375832
box2dwasm,456,5.170360247299949
box2dwasm,457,5.27468689577169
box2dwasm,458,5.26543318195165
box2dwasm,459,5.256173392872819
box2dwasm,460,5.246913780400833
box2dwasm,461,5.237655616101195
box2dwasm,462,5.228387076183107
box2dwasm,463,5.3333270814717855
box2dwasm,464,5.324075486925237
box2dwasm,465,5.314814964930248
box2dwasm,466,5.305555767483262
box2dwasm,467,5.2962977621301786
box2dwasm,468,5.287030855816637
box2dwasm,469,5.39258401659196
box2dwasm,470,5.3833340115024635
box2dwasm,471,5.3740738656785805
box2dwasm,472,5.364815057648561
box2dwasm,473,5.355556456248092
box2dwasm,474,5.346291944717349
box2dwasm,475,5.452458137356007
box2dwasm,476,5.44320930669338
box2dwasm,477,5.433950400646831
box2dwasm,478,5.424691281348105
box2dwasm,479,5.4154323907546615
box2dwasm,480,5.406170673134996
box2dwasm,481,5.396900517273611
box2dwasm,482,5.503700383504737
box2dwasm,483,5.4944452073840795
box2dwasm,484,5.485184934404173
box2dwasm,485,5.475925487942228
box2dwasm,486,5.466666581895697
box2dwasm,487,5.45739743710219
box2dwasm,488,5.564808103776239
box2dwasm,489,5.5555562973027515
box2dwasm,490,5.546295987235177
box2dwasm,491,5.537036975224824
box2dwasm,492,5.527778413561383
box2dwasm,493,5.518511454266768
box2dwasm,494,5.626532204363502
box2dwasm,495,5.617283161775675
box2dwasm,496,5.60802372590996
box2dwasm,497,5.598764577029664
box2dwasm,498,5.589506161065805
box2dwasm,499,5.580243616928864
box2dwasm,500,5.570972984232745
box2dwasm,501,5.679626125760276
box2dwasm,502,5.67037073771167
box2dwasm,503,5.661110676659479
box2dwasm,504,5.65185144212512
box2dwasm,505,5.642592536078741
box2dwasm,506,5.633323245584183
box2dwasm,507,5.742585436506003
box2dwasm,508,5.733335113526684
box2dwasm,509,5.7240738338894515
box2dwasm,510,5.714814980824791
box2dwasm,511,5.70555650923012
box2dwasm,512,5.696290969851078
box2dwasm,513,5.806159983163545
box2dwasm,514,5.796911576353745
box2dwasm,515,5.787654598848328
box2dwasm,516,5.7783954740307015
box2dwasm,517,5.769136246339869
box2dwasm,518,5.75987533757717
box2dwasm,519,5.750605552586705
box2dwasm,520,5.86110538906685
box2dwasm,521,5.8518536885592365
box2dwasm,522,5.842593140072419
box2dwasm,523,5.833333995607226
box2dwasm,524,5.824076175689945
box2dwasm,525,5.814808845523981
box2dwasm,526,5.925914552487362
box2dwasm,527,5.916666030883971
box2dwasm,528,5.907408184475389
box2dwasm,529,5.898148854573623
box2dwasm,530,5.88888941870808
box2dwasm,531,5.879628711276585
box2dwasm,532,5.870358811492527
box2dwasm,533,5.982093363634279
box2dwasm,534,5.9728422141383515
box2dwasm,535,5.96358135835635
box2dwasm,536,5.954322102629159
box2dwasm,537,5.945064408102356
box2dwasm,538,5.935797512387702
box2dwasm,539,6.0481360806485505
box2dwasm,540,6.038888062371654
box2dwasm,541,6.02963138156467
box2dwasm,542,6.020371805959329
box2dwasm,543,6.011112584008156
box2dwasm,544,6.001852501763318
box2dwasm,545,5.992582946360037
box2dwasm,546,6.105548858645994
box2dwasm,547,6.096298747593493
box2dwasm,548,6.087037965986509
box2dwasm,549,6.077778946028868
box2dwasm,550,6.068520344628274
box2dwasm,551,6.05925636291706
box2dwasm,552,6.04998925528101
box2dwasm,553,6.163577586046388
box2dwasm,554,6.154323766261081
box2dwasm,555,6.145064197940613
box2dwasm,556,6.135804329389435
box2dwasm,557,6.126546412339343
box2dwasm,558,6.1172780048735955
box2dwasm,559,6.231472068370062
box2dwasm,560,6.222223281860372
box2dwasm,561,6.212965011596862
box2dwasm,562,6.203705681694975
box2dwasm,563,6.194446669684561
box2dwasm,564,6.185185750325844
box2dwasm,565,6.1759158240540675
box2dwasm,566,6.290734757323278
box2dwasm,567,6.281484964158982
box2dwasm,568,6.272224431567825
box2dwasm,569,6.262965366575555
box2dwasm,570,6.253706773122763
box2dwasm,571,6.244442579482064
box2dwasm,572,6.235175683771376
box2dwasm,573,6.350614940974164
box2dwasm,574,6.341362286792476
box2dwasm,575,6.332101907848003
box2dwasm,576,6.322842562051554
box2dwasm,577,6.313584936401341
box2dwasm,578,6.304316906874899
box2dwasm,579,6.4203589386557525
box2dwasm,580,6.411111238268677
box2dwasm,581,6.401855638292121
box2dwasm,582,6.392595783869464
box2dwasm,583,6.383336385091151
box2dwasm,584,6.374077436659395
box2dwasm,585,6.364808252127841
box2dwasm,586,6.481473075026285
box2dwasm,587,6.472224553426127
box2dwasm,588,6.462966707017869
box2dwasm,589,6.4537073771159825
box2dwasm,590,6.444448365105568
box2dwasm,591,6.435187233819225
box2dwasm,592,6.425917334038402
box2dwasm,593,6.543203789518662
box2dwasm,594,6.533954985347797
box2dwasm,595,6.524695549482325
box2dwasm,596,6.515436828872378
box2dwasm,597,6.506178108262778
box2dwasm,598,6.496915228573117
box2dwasm,599,6.487644357456803
box2dwasm,600,6.605552037560382
