# scene=cradle krb=on dt=0.0166667 seconds=28800 sample_every=600 e0=13.2716 velocity_iterations=8 position_iterations=3
t_s,ke,pe,e_total,e_over_e0,peak_height
1780,14.2035,-0.437607,13.7659,1.03724,0.0081805
1790,4.03713,9.77892,13.816,1.04102,1.05034
1800,1.15176,12.8897,14.0415,1.05801,1.37354
1810,12.1557,2.03067,14.1863,1.06892,0.260022
1820,11.5416,2.20392,13.7455,1.03571,0.276659
1830,0.865842,13.0053,13.8712,1.04518,1.38216
1840,4.57185,9.55613,14.128,1.06452,1.03226
1850,14.6613,-0.472819,14.1885,1.06909,0.0038271
1860,7.14112,6.66088,13.802,1.03996,0.732125
1870,0.0960817,13.8717,13.9678,1.05245,1.47157
1880,9.18602,4.9946,14.1806,1.06849,0.56357
1890,13.6741,0.111563,13.7856,1.03873,0.0619547
1900,2.85255,10.9704,13.8229,1.04154,1.17203
1910,1.98806,12.0997,14.0878,1.0615,1.29107
1920,13.2115,0.961569,14.173,1.06792,0.151816
1930,10.2811,3.46683,13.748,1.03589,0.408162
1940,0.346949,13.5578,13.9048,1.0477,1.4385
1950,5.93565,8.244,14.1797,1.06842,0.89546
1960,14.4417,-0.636426,13.8053,1.04021,-0.0122809
1970,5.69985,8.08702,13.7869,1.03882,0.876893
1980,0.399827,13.6108,14.0106,1.05568,1.44379
1990,10.5799,3.6474,14.2273,1.072,0.423678
2000,12.8711,0.88385,13.7549,1.03641,0.143594
2010,1.8411,11.9925,13.8336,1.04234,1.2785
2020,3.02631,11.0649,14.0912,1.06175,1.18779
2030,14.0306,0.178894,14.2095,1.07067,0.0677378
2040,8.90543,4.83487,13.7403,1.03531,0.54851
2050,0.075628,13.8759,13.9515,1.05123,1.46955
2060,7.37165,6.81118,14.1828,1.06866,0.748648
2070,14.2899,-0.514266,13.7756,1.03798,-0.00135469
2080,4.35594,9.46256,13.8185,1.04121,1.01704
2090,0.977123,13.0602,14.0374,1.0577,1.39065
2100,11.8602,2.3781,14.2383,1.07284,0.292573
2110,11.8329,1.92353,13.7564,1.03653,0.249364
2120,1.03272,12.8549,13.8876,1.04641,1.36428
2130,4.23479,9.88219,14.117,1.0637,1.06468
2140,14.5728,-0.393759,14.179,1.06837,0.0121114
2150,7.47403,6.27547,13.7495,1.03601,0.694712
2160,0.059889,13.9204,13.9803,1.0534,1.47446
2170,8.82622,5.39686,14.2231,1.07169,0.602467
2180,13.8334,-0.0493399,13.7841,1.03861,0.0449605
2190,3.13412,10.6533,13.7875,1.03887,1.14251
2200,1.75894,12.3004,14.0594,1.05935,1.31375
2210,12.9677,1.21569,14.1834,1.0687,0.179109
2220,10.6094,3.15215,13.7616,1.03692,0.373941
2230,0.453797,13.4594,13.9131,1.04834,1.42675
2240,5.58653,8.59913,14.1857,1.06887,0.930492
2250,14.4308,-0.635713,13.7951,1.03944,-0.0122962
2260,6.04762,7.71441,13.762,1.03695,0.840632
2270,0.300318,13.6951,13.9954,1.05454,1.45314
2280,10.2405,3.94835,14.1888,1.06911,0.457705
2290,13.0952,0.651645,13.7468,1.0358,0.119993
2300,2.07512,11.7772,13.8524,1.04376,1.25377
2310,2.74989,11.3724,14.1223,1.0641,1.21532
2320,13.8508,0.28372,14.1345,1.06502,0.0853645
2330,9.25569,4.51673,13.7724,1.03773,0.512034
2340,0.119296,13.803,13.9223,1.04903,1.46423
2350,7.00946,7.17709,14.1866,1.06894,0.785029
2360,14.3568,-0.550214,13.8066,1.04031,-0.0055573
2370,4.6821,9.11541,13.7975,1.03962,0.982994
2380,0.817222,13.2419,14.0592,1.05934,1.4062
2390,11.5545,2.64163,14.1961,1.06966,0.323148
2400,12.1115,1.61867,13.7301,1.03455,0.220215
2410,1.21422,12.6591,13.8733,1.04534,1.34493
2420,3.91895,10.1999,14.1188,1.06384,1.0963
2430,14.465,-0.297536,14.1675,1.0675,0.02237
2440,7.83358,5.90835,13.7419,1.03544,0.657299
2450,0.0396424,13.9144,13.9541,1.05142,1.4757
2460,8.46424,5.76789,14.2321,1.07237,0.638841
2470,13.9753,-0.166611,13.8087,1.04047,0.0329318
2480,3.42581,10.4009,13.8267,1.04182,1.11429
2490,1.54286,12.5458,14.0887,1.06157,1.33511
2500,12.7099,1.46241,14.1723,1.06787,0.204759
2510,10.9295,2.84952,13.779,1.03823,0.340564
2520,0.575941,13.3114,13.8873,1.04639,1.41342
2530,5.24229,8.91701,14.1593,1.06688,0.965024
2540,14.7399,-0.63765,14.1022,1.06259,-0.0100424
2550,6.42767,7.36791,13.7956,1.03948,0.806405
2560,0.216436,13.7588,13.9752,1.05302,1.4609
2570,9.89373,4.30632,14.2,1.06995,0.492509
2580,13.3047,0.441878,13.7466,1.03579,0.0978891
2590,2.3232,11.5115,13.8347,1.04242,1.22766
2600,2.48382,11.6618,14.1456,1.06585,1.24183
2610,13.6535,0.55344,14.2069,1.07047,0.108079
2620,9.60333,4.13095,13.7343,1.03486,0.475854
2630,0.17941,13.7264,13.9058,1.04778,1.45727
2640,6.64881,7.52155,14.1704,1.06772,0.823809
2650,14.4046,-0.58367,13.8209,1.04139,-0.0111568
2660,5.015,8.76547,13.7805,1.03834,0.948265
2670,0.671736,13.3915,14.0632,1.05964,1.4203
2680,11.2383,2.9069,14.1452,1.06582,0.354799
2690,12.3784,1.37687,13.7552,1.03644,0.192263
2700,1.40967,12.4391,13.8487,1.04348,1.32417
2710,3.61151,10.5125,14.124,1.06422,1.12706
2720,14.3383,-0.143674,14.1946,1.06955,0.0377872
2730,8.19335,5.53107,13.7244,1.03412,0.61988
2740,0.0357036,13.9138,13.9495,1.05107,1.4753
2750,8.09965,6.10483,14.2045,1.07029,0.6755
2760,14.099,-0.334567,13.7644,1.03713,0.0195881
2770,3.72757,10.0842,13.8118,1.0407,1.08272
2780,1.34042,12.7375,14.0779,1.06075,1.35504
2790,12.4388,1.72836,14.1672,1.06748,0.231781
2800,11.2406,2.53296,13.7735,1.03782,0.3081
2810,0.71358,13.1662,13.8798,1.04583,1.39854
2820,4.90364,9.26039,14.164,1.06724,0.999001
2830,14.7304,-0.568976,14.1615,1.06705,-0.00575972
2840,6.78367,7.02082,13.8045,1.04015,0.76934
2850,0.148325,13.8216,13.9699,1.05261,1.46705
2860,9.54187,4.63069,14.1726,1.06788,0.527842
2870,13.498,0.264177,13.7622,1.03696,0.0806561
2880,2.58267,11.2431,13.8258,1.04175,1.20038
2890,2.22969,11.885,14.1147,1.06352,1.2671
2900,13.4401,0.719234,14.1594,1.06689,0.129164
2910,9.9458,3.78013,13.7259,1.03423,0.440204
2920,0.255538,13.6572,13.9127,1.04831,1.44868
2930,6.28978,7.88847,14.1783,1.06831,0.859901
2940,14.4331,-0.678896,13.7542,1.03636,-0.0122714
2950,5.35537,8.42655,13.7819,1.03845,0.912795
2960,0.514821,13.4986,14.0134,1.05589,1.43283
2970,10.9127,3.29533,14.208,1.07055,0.387442
2980,12.6322,1.14122,13.7734,1.03781,0.168698
2990,1.6192,12.2363,13.8555,1.044,1.30197
3000,3.31381,10.7868,14.1006,1.06246,1.15909
3010,14.1934,-0.0194852,14.1739,1.06799,0.0518452
3020,8.55022,5.20645,13.7567,1.03655,0.585469
3030,0.0475605,13.8822,13.9298,1.04959,1.47325
3040,7.7357,6.46843,14.2041,1.07026,0.712066
3050,14.2038,-0.422556,13.7813,1.0384,0.00815654
3060,4.03793,9.78523,13.8232,1.04156,1.05028
3070,1.15143,12.902,14.0534,1.0589,1.37362
3080,12.1548,2.00888,14.1637,1.06721,0.260132
3090,11.5429,2.17216,13.715,1.03341,0.276548
3100,0.866448,12.9935,13.86,1.04433,1.38212
