# scene=cradle krb=off dt=0.0166667 seconds=600 sample_every=60 e0=13.2716
t_s,ke,pe,e_total,e_over_e0,peak_height
217,15.6572,1.63374,17.291,1.30285,0.13062
218,0.791921,16.1726,16.9646,1.27826,1.64983
219,16.462,0.35853,16.8205,1.2674,0.010707
220,0.402893,16.7006,17.1035,1.28873,1.70493
221,16.3531,0.510578,16.8637,1.27066,0.0134497
222,1.13882,16.0979,17.2367,1.29876,1.64141
223,14.8689,2.02776,16.8966,1.27314,0.172303
224,2.93809,14.4193,17.3574,1.30785,1.46573
225,12.3042,4.65129,16.9555,1.27758,0.446458
226,5.62672,11.8238,17.4505,1.31487,1.19493
227,9.13363,7.87852,17.0121,1.28184,0.783764
228,8.87874,8.65416,17.5329,1.32108,0.865366
229,5.91469,11.1759,17.0906,1.28775,1.12853
230,12.6457,5.02074,17.6664,1.33114,0.482259
231,2.89793,14.3599,17.2578,1.30035,1.45793
232,15.6198,2.15216,17.7719,1.33909,0.18469
233,1.03468,16.3937,17.4284,1.31321,1.67154
234,17.315,0.506221,17.8213,1.34281,0.0276784
235,0.363481,17.1829,17.5464,1.3221,1.75442
236,16.9918,0.321583,17.3134,1.30454,0.00917983
237,0.885432,16.7753,17.6607,1.33071,1.71175
238,15.6718,1.66356,17.3354,1.3062,0.136932
239,2.83962,14.9944,17.834,1.34377,1.52423
240,12.819,4.62774,17.4467,1.31459,0.440942
241,5.766,12.2104,17.9764,1.3545,1.23208
242,9.35905,8.19396,17.553,1.3226,0.812422
243,9.5165,8.61119,18.1277,1.3659,0.85403
244,5.73335,11.9411,17.6745,1.33175,1.20297
245,13.2676,4.98578,18.2534,1.37537,0.474383
246,2.79909,15.0513,17.8504,1.345,1.52871
247,16.3632,2.00742,18.3706,1.3842,0.164539
248,0.947836,17.0648,18.0126,1.35723,1.74029
249,17.4191,0.422664,17.8418,1.34435,0.0121715
250,0.473482,17.7257,18.1992,1.37129,1.80955
251,17.3002,0.6348,17.935,1.35138,0.0201048
252,1.44896,16.9371,18.3861,1.38537,1.72589
253,15.3978,2.63739,18.0352,1.35893,0.226496
254,3.77093,14.7956,18.5665,1.39896,1.49971
255,12.1873,5.94344,18.1307,1.36613,0.570951
256,7.16393,11.5573,18.7212,1.41062,1.15861
257,8.39919,9.85486,18.254,1.37542,0.980265
258,11.1154,7.73105,18.8464,1.42005,0.756971
259,4.82381,13.5785,18.4023,1.38659,1.3712
260,14.9025,4.06353,18.966,1.42907,0.37413
261,2.1016,16.4685,18.5701,1.39924,1.67546
262,17.7176,1.37109,19.0887,1.43831,0.0984281
263,0.643447,18.0987,18.7421,1.41219,1.847
264,18.2118,0.312039,18.5239,1.39575,0.012714
265,0.660201,18.2523,18.9125,1.42503,1.8628
266,17.3673,1.23339,18.6007,1.40154,0.0813191
267,2.16735,16.9063,19.0736,1.43717,1.72094
268,14.7904,3.89842,18.6888,1.40818,0.358202
269,5.01979,14.1886,19.2084,1.44732,1.4355
270,11.0894,7.6608,18.7502,1.41281,0.752111
271,8.80243,10.5287,19.3311,1.45658,1.05283
272,7.14018,11.7073,18.8475,1.42013,1.17567
273,12.9433,6.47791,19.4212,1.46336,0.631552
274,3.67725,15.3025,18.9798,1.4301,1.55278
275,16.5917,2.88091,19.4726,1.46724,0.260507
276,1.30816,17.7836,19.0918,1.43854,1.81324
277,18.9098,0.651215,19.5611,1.4739,0.0397595
278,0.369271,18.8524,19.2217,1.44833,1.9256
279,18.6139,0.325426,18.9394,1.42706,0.00953436
280,0.997236,18.3469,19.3441,1.45755,1.87334
281,16.9118,2.07228,18.9841,1.43043,0.180665
282,3.51229,16.0404,19.5527,1.47327,1.62977
283,13.2084,5.90351,19.1119,1.44005,0.571007
284,7.24682,12.4644,19.7112,1.48521,1.25563
285,8.92022,10.2978,19.218,1.44805,1.0286
286,11.4048,8.38201,19.7868,1.49091,0.832117
287,5.08188,14.2324,19.3143,1.4553,1.44063
288,15.5399,4.3138,19.8537,1.49595,0.41155
289,2.08287,17.3424,19.4253,1.46367,1.76576
290,18.7787,1.18098,19.9597,1.50394,0.0880595
291,0.493506,19.0981,19.5916,1.4762,1.94885
