# scene=cradle krb=off dt=0.0166667 seconds=600 sample_every=60 e0=13.2716 velocity_iterations=8 position_iterations=3
t_s,ke,pe,e_total,e_over_e0,peak_height
255,12.4537,5.5256,17.9793,1.35472,0.529844
256,6.71858,11.8098,18.5283,1.39608,1.18717
257,8.72428,9.36499,18.0893,1.363,0.931137
258,10.6119,8.06379,18.6757,1.40719,0.794261
259,5.11986,13.0901,18.2099,1.37209,1.32125
260,14.4256,4.34259,18.7682,1.41416,0.405533
261,2.30005,16.0771,18.3771,1.38469,1.63497
262,17.3404,1.55552,18.896,1.42378,0.118748
263,0.709721,17.8386,18.5483,1.39759,1.82012
264,18.0304,0.298398,18.3288,1.38105,0.0121719
265,0.566386,18.1532,18.7196,1.41049,1.85293
266,17.4134,1.01192,18.4253,1.38832,0.0593193
267,1.91048,16.975,18.8855,1.42299,1.72866
268,15.0288,3.46626,18.4951,1.39358,0.314888
269,4.59121,14.4328,19.024,1.43344,1.46167
270,11.4731,7.10509,18.5782,1.39984,0.694142
271,8.288,10.8639,19.1519,1.44307,1.08798
272,7.52743,11.1667,18.6941,1.40858,1.1194
273,12.3643,6.88554,19.2499,1.45045,0.673442
274,4.02626,14.7699,18.7961,1.41626,1.49684
275,16.0869,3.25204,19.339,1.45717,0.297544
276,1.52349,17.411,18.9345,1.42669,1.77412
277,18.5788,0.828297,19.4071,1.4623,0.0555602
278,0.412946,18.6595,19.0725,1.43709,1.90534
279,18.542,0.257356,18.7994,1.41651,0.0103467
280,0.83985,18.3655,19.2054,1.4471,1.87494
281,17.1128,1.73425,18.8471,1.4201,0.143784
282,2.78132,16.5492,19.3305,1.45653,1.6857
283,14.0354,4.85908,18.8945,1.42367,0.468835
284,5.99926,13.4253,19.4246,1.46361,1.36098
285,10.0705,8.88612,18.9566,1.42835,0.888209
286,10.5472,9.05741,19.6046,1.47718,0.901842
287,5.69514,13.4176,19.1128,1.44012,1.35485
288,14.8935,4.81899,19.7125,1.48531,0.460587
289,2.44535,16.8267,19.272,1.45212,1.71145
290,18.0797,1.6955,19.7752,1.49003,0.142324
291,0.672026,18.7219,19.3939,1.46131,1.91032
292,18.9584,0.199551,19.158,1.44353,0.0086385
293,0.446578,19.0674,19.514,1.47035,1.94669
294,18.2696,0.931823,19.2015,1.44681,0.0628376
295,2.10503,17.5928,19.6978,1.4842,1.79221
296,15.3283,3.94604,19.2743,1.45229,0.370161
297,5.27503,14.5951,19.8701,1.49718,1.47883
298,11.2018,8.19652,19.3984,1.46164,0.811018
299,9.20199,10.6178,19.8198,1.4934,1.07862
300,7.10204,12.2385,19.3406,1.45729,1.24604
301,14.0606,6.00791,20.0685,1.51213,0.584635
302,3.1941,16.4149,19.609,1.47751,1.66745
303,17.8063,2.29746,20.1037,1.51479,0.201823
304,0.94172,18.7886,19.7303,1.48665,1.91585
305,19.1576,0.355873,19.5135,1.47032,0.00983095
306,0.445354,19.472,19.9173,1.50074,1.9876
307,18.7656,0.830004,19.5956,1.4765,0.0464057
308,1.8402,18.2436,20.0838,1.51329,1.85903
309,16.0761,3.59892,19.6751,1.48249,0.331513
310,4.99998,15.2627,20.2627,1.52677,1.5468
311,11.8222,7.9613,19.7836,1.49066,0.782692
312,9.37124,11.0484,20.4197,1.53859,1.106
313,7.25252,12.6558,19.9083,1.50006,1.27252
314,14.1665,6.36334,20.5299,1.5469,0.61721
315,3.38486,16.6777,20.0625,1.51168,1.69316
316,18.2069,2.42456,20.6314,1.55455,0.209323
317,0.998047,19.2431,20.2411,1.52514,1.96215
318,19.6205,0.376379,19.9969,1.50674,0.0113714
319,0.473835,19.9477,20.4216,1.53874,2.03624
320,19.2055,0.874185,20.0797,1.51298,0.0478742
321,1.91155,18.6859,20.5975,1.55199,1.90402
322,16.3744,3.81268,20.187,1.52107,0.35065
323,5.12466,15.6219,20.7466,1.56322,1.5834
324,12.0014,8.27304,20.2744,1.52765,0.814927
325,9.62168,11.2667,20.8883,1.57391,1.12884
326,7.29058,13.0801,20.3706,1.5349,1.31585
327,14.5509,6.4303,20.9812,1.58091,0.625856
328,3.33589,17.1669,20.5028,1.54486,1.74361
329,18.6681,2.39616,21.0642,1.58716,0.210018
330,0.930903,19.728,20.659,1.55662,2.01184
331,20.0924,0.331825,20.4242,1.53894,0.0100709
332,0.439772,20.3728,20.8126,1.5682,2.0799
333,19.5429,0.906895,20.4498,1.54086,0.0567532
334,1.96318,19.0013,20.9645,1.57965,1.93669
335,16.5264,4.00788,20.5342,1.54723,0.377135
336,5.29369,15.7905,21.0842,1.58866,1.60259
337,11.9847,8.61715,20.6019,1.55232,0.855144
338,9.93438,11.263,21.1974,1.5972,1.13271
339,7.1466,13.5376,20.6842,1.55853,1.36695
340,14.9436,6.31458,21.2582,1.60177,0.621555
341,3.16346,17.6239,20.7874,1.5663,1.79253
342,19.1041,2.20852,21.3126,1.60588,0.20027
343,0.774532,20.1259,20.9004,1.57482,2.05294
344,20.4528,0.188626,20.6414,1.5553,0.00742567
345,0.367468,20.6551,21.0226,1.58402,2.10869
346,19.7198,0.955076,20.6748,1.55782,0.0717942
347,2.01559,19.1221,21.1377,1.5927,1.95045
348,16.4985,4.194,20.6925,1.55915,0.40628
349,5.97348,15.3489,21.3224,1.60661,1.55767
350,11.2994,9.51012,20.8096,1.56797,0.95006
351,11.0999,10.358,21.4579,1.61682,1.03977
352,6.23873,14.6982,20.9369,1.57757,1.48764
353,16.0827,5.42876,21.5115,1.62086,0.532286
354,2.51136,18.5208,21.0322,1.58475,1.88561
355,19.993,1.55726,21.5503,1.62378,0.136995
356,0.483269,20.667,21.1503,1.59365,2.10862
357,20.7538,0.0863349,20.8402,1.57028,0.0065974
358,0.710102,20.6195,21.3296,1.60716,2.10418
359,19.1019,1.83024,20.9321,1.5772,0.158315
360,3.21998,18.2692,21.4892,1.61918,1.86027
361,14.9598,6.05634,21.0161,1.58354,0.592852
362,7.24789,14.3315,21.5794,1.62598,1.45318
363,10.0282,11.0303,21.0585,1.58673,1.10954
364,12.4088,9.23343,21.6423,1.63072,0.927035
365,5.22961,15.909,21.1387,1.59277,1.61496
366,17.7564,3.9899,21.7463,1.63856,0.383405
367,1.61931,19.6658,21.2851,1.6038,2.00369
368,21.1204,0.727222,21.8476,1.64619,0.053351
369,0.284763,21.1695,21.4543,1.61655,2.16054
370,20.7605,0.35494,21.1155,1.59102,0.00893891
371,1.38188,20.2528,21.6346,1.63014,2.06578
372,18.0045,3.17408,21.1786,1.59578,0.295522
373,4.73354,17.0581,21.7916,1.64197,1.73397
374,13.1279,8.16115,21.2891,1.6041,0.809197
375,9.83194,12.1165,21.9484,1.65378,1.22032
376,7.66135,13.7355,21.3969,1.61223,1.38587
377,15.4684,6.59821,22.0666,1.66269,0.647544
378,3.2052,18.3492,21.5544,1.62409,1.86531
379,20.0838,2.06876,22.1525,1.66916,0.180129
380,0.704086,21.0305,21.7346,1.63767,2.14519
381,21.2401,0.189249,21.4293,1.61467,0.00973594
382,0.623214,21.2959,21.9191,1.65157,2.17348
383,19.9146,1.61363,21.5283,1.62213,0.130074
384,2.9911,19.1086,22.0997,1.66518,1.94581
385,15.761,5.85737,21.6184,1.62891,0.566961
386,7.43674,14.8214,22.2581,1.67712,1.49942
387,10.2651,11.4599,21.725,1.63695,1.1472
388,13.0882,9.28207,22.3703,1.68557,0.923662
389,5.11257,16.7404,21.8529,1.64659,1.69629
390,18.4926,3.99654,22.4892,1.69453,0.376281
391,1.57987,20.4275,22.0074,1.65823,2.08118
392,21.9098,0.686117,22.5959,1.70257,0.0423256
393,0.358295,21.8248,22.1831,1.67147,2.22763
394,21.2303,0.585448,21.8157,1.64379,0.0245237
395,1.65983,20.6961,22.3559,1.68449,2.11049
396,18.1172,3.78719,21.9044,1.65047,0.353528
397,5.30278,17.1997,22.5025,1.69553,1.74688
398,12.8917,9.09095,21.9826,1.65636,0.902183
399,10.6508,11.9932,22.644,1.7062,1.20628
400,7.29256,14.8097,22.1023,1.66538,1.49536
401,16.4726,6.27362,22.7463,1.7139,0.614265
402,2.85934,19.3728,22.2321,1.67516,1.97062
403,21.0444,1.76616,22.8106,1.71875,0.152364
404,0.5424,21.8293,22.3717,1.68567,2.22714
405,21.8891,0.174826,22.0639,1.66249,0.00866747
406,0.751045,21.7773,22.5284,1.69748,2.22241
407,20.0406,2.07477,22.1154,1.66637,0.181225
408,3.45543,19.2209,22.6764,1.70863,1.95749
409,15.439,6.73583,22.1748,1.67084,0.662763
410,8.25783,14.5399,22.7977,1.71778,1.47307
411,9.67283,12.573,22.2458,1.67619,1.26682
412,14.1511,8.7277,22.8788,1.72389,0.872577
413,4.50786,17.8356,22.3435,1.68355,1.81199
414,19.5461,3.41416,22.9603,1.73003,0.32645
415,1.17144,21.3067,22.4781,1.6937,2.17233
416,22.6698,0.344816,23.0146,1.73412,0.0230576
417,0.272427,22.3425,22.615,1.70401,2.28035
418,21.4211,0.791084,22.2122,1.67366,0.0569837
419,1.96589,20.7674,22.7333,1.71292,2.11802
420,17.7485,4.51874,22.2672,1.6778,0.440261
421,6.00634,16.8498,22.8561,1.72218,1.71402
422,12.1704,10.1322,22.3026,1.68047,1.01913
423,11.6458,11.2933,22.9391,1.72843,1.14198
424,6.50802,15.8709,22.3789,1.68622,1.61141
425,17.5259,5.44837,22.9743,1.73108,0.541823
426,2.24892,20.2273,22.4762,1.69355,2.06154
427,21.8368,1.18847,23.0253,1.73492,0.109155
428,0.261019,22.3318,22.5928,1.70233,2.2794
429,22.1477,0.102379,22.2501,1.67651,0.00476122
430,0.87607,21.8337,22.7098,1.71115,2.22882
431,19.6992,2.56605,22.2652,1.67765,0.247394
432,4.00991,18.7937,22.8036,1.71822,1.91653
433,14.6569,7.63482,22.2918,1.67965,0.768076
434,9.13515,13.7545,22.8896,1.7247,1.39906
435,8.77548,13.5569,22.3324,1.68271,1.37693
436,15.1447,7.7905,22.9352,1.72813,0.787469
437,3.75542,18.6575,22.4129,1.68878,1.90169
438,20.351,2.606,22.957,1.72978,0.257844
439,0.733109,21.766,22.4991,1.69528,2.22183
440,22.9529,0.00622328,22.9591,1.72994,0.00726509
441,0.24186,22.3603,22.6022,1.70305,2.28375
442,21.1332,1.0684,22.2016,1.67286,0.100186
443,2.71298,20.0664,22.7793,1.71639,2.04631
444,16.502,5.76932,22.2713,1.67811,0.575722
445,7.55452,15.3522,22.9068,1.72599,1.5614
446,10.425,11.9471,22.3721,1.6857,1.20917
447,13.4268,9.55152,22.9783,1.73139,0.966131
448,5.04811,17.3906,22.4387,1.69073,1.76966
449,19.1218,3.88465,23.0064,1.7335,0.385365
450,1.34316,21.1841,22.5273,1.6974,2.16023
451,22.7649,0.35379,23.1187,1.74197,0.0273935
452,0.187711,22.5071,22.6948,1.71002,2.29675
453,21.6354,0.674465,22.3099,1.68102,0.0522602
454,1.69254,21.1132,22.8057,1.71838,2.1541
455,18.1827,4.1361,22.3188,1.68169,0.409561
456,5.70947,17.1912,22.9007,1.72553,1.7511
457,12.5127,9.85471,22.3674,1.68535,0.996053
458,11.3375,11.6273,22.9648,1.73037,1.18049
459,6.75843,15.6465,22.4049,1.68818,1.59139
460,17.3031,5.70787,23.011,1.73385,0.574264
461,2.35457,20.1324,22.487,1.69436,2.05263
462,21.7501,1.27246,23.0225,1.73472,0.123806
