# scene=floor-bounce krb=on dt=0.0166667 seconds=600 sample_every=60 e0=90 velocity_iterations=8 position_iterations=3
t_s,ke,pe,e_total,e_over_e0,peak_height
503,0.125001,89.9167,90.0417,1.00046,-0.00833425
504,45.125,44.0833,89.2083,0.991204,-4.59167
505,29.3888,61.25,90.6388,1.0071,-2.875
506,2.72223,87.0833,89.8055,0.997839,-0.291669
507,76.0557,12.9166,88.9723,0.988581,-7.70834
508,10.125,80.2499,90.375,1.00417,-0.975005
509,15.125,74.4166,89.5416,0.994907,-1.55834
510,64.2222,26.7222,90.9445,1.01049,-6.32778
511,0.888887,89.2222,90.1111,1.00123,-0.0777802
512,37.5555,51.7222,89.2777,0.991975,-3.82778
513,33.3472,57.3333,90.6805,1.00756,-3.26667
514,1.68055,88.1667,89.8472,0.998302,-0.183335
515,70.0139,19,89.0139,0.989044,-7.1
516,14.2222,76.2222,90.4444,1.00494,-1.37778
517,10.8889,78.7222,89.6111,0.995679,-1.12778
518,74.014,16.9999,91.0139,1.01127,-7.30001
519,2.34723,87.8333,90.1805,1.00201,-0.216672
520,30.6805,58.6666,89.3472,0.992746,-3.13334
521,40.5,50.25,90.75,1.00833,-3.975
522,0.500002,89.4166,89.9166,0.999074,-0.058337
523,60.5,28.5833,89.0833,0.989815,-6.14167
524,17.0139,73.4722,90.4861,1.0054,-1.65278
525,8.68055,80.9722,89.6528,0.996142,-0.90278
526,80.2223,10.8333,91.0556,1.01173,-7.91667
527,3.55555,86.6666,90.2222,1.00247,-0.333335
528,26.8889,62.5,89.3889,0.993209,-2.75
529,45.125,45.6666,90.7917,1.0088,-4.43334
530,0.124999,89.8333,89.9583,0.999537,-0.0166673
531,55.125,34,89.125,0.990278,-5.6
532,22.2222,68.3333,90.5555,1.00617,-2.16667
533,5.55557,84.1666,89.7222,0.996913,-0.583337
534,88.889,-8.58307e-05,88.889,0.987655,-9.00001
535,6.12501,84.1666,90.2916,1.00324,-0.583338
536,21.125,68.3333,89.4583,0.993981,-2.16667
537,53.3889,37.4722,90.8611,1.00957,-5.25278
538,0.0555551,89.9722,90.0278,1.00031,-0.00278034
539,46.7222,42.4722,89.1944,0.991049,-4.75278
540,25.6806,64.9166,90.5972,1.00664,-2.50834
541,4.01388,85.75,89.7639,0.997376,-0.425001
542,82.3473,6.58334,88.9306,0.988118,-8.34167
543,9.38888,80.9722,90.3611,1.00401,-0.902779
544,16.0556,73.4722,89.5277,0.994753,-1.65278
545,62.3473,28.5833,90.9305,1.01034,-6.14167
546,0.680559,89.4166,90.0972,1.00108,-0.0583381
547,39.0139,50.25,89.2638,0.99182,-3.975
548,32,58.6666,90.6666,1.00741,-3.13334
549,2,87.8333,89.8333,0.998148,-0.216671
550,72.0001,16.9999,89,0.988889,-7.30001
551,11.6806,78.7222,90.4027,1.00447,-1.12778
552,13.3472,76.2222,89.5694,0.995216,-1.37778
553,68.0556,22.9167,90.9723,1.0108,-6.70833
554,1.38889,88.75,90.1389,1.00154,-0.125001
555,34.7222,54.5833,89.3055,0.992283,-3.54167
556,36.125,54.5833,90.7083,1.00787,-3.54167
557,1.125,88.75,89.875,0.998611,-0.125
558,66.125,22.9167,89.0417,0.989352,-6.70833
559,16.0555,74.4167,90.4722,1.00525,-1.55833
560,9.38891,80.25,89.6389,0.995988,-0.975004
561,78.1251,12.9166,91.0417,1.01157,-7.70834
562,3.12501,87.0833,90.2083,1.00231,-0.291671
563,28.125,61.25,89.3749,0.993055,-2.875
564,43.5555,47.2222,90.7777,1.00864,-4.27778
565,0.222223,89.7222,89.9444,0.999382,-0.0277805
566,56.8889,32.2222,89.1111,0.990123,-5.77778
567,19.0139,71.5,90.5139,1.00571,-1.85
568,7.34722,82.3333,89.6805,0.99645,-0.766668
569,88.8889,2.22222,91.1112,1.01235,-8.77778
570,5.55555,84.7222,90.2778,1.00309,-0.52778
571,22.2222,67.2222,89.4444,0.993827,-2.27778
572,51.6806,39.1666,90.8472,1.00941,-5.08334
573,0.0138894,90,90.0138,1.00015,-4.45941e-06
574,48.3472,40.8333,89.1805,0.990895,-4.91667
575,24.5,66.0833,90.5833,1.00648,-2.39167
576,4.50001,85.25,89.75,0.997222,-0.475004
577,84.5001,4.41659,88.9167,0.987963,-8.55834
578,7.34723,82.9722,90.3194,1.00355,-0.702781
579,19.0139,70.4722,89.4861,0.99429,-1.95278
580,56.8889,34,90.8889,1.00988,-5.6
581,0.222221,89.8333,90.0555,1.00062,-0.0166682
582,43.5556,45.6666,89.2222,0.991358,-4.43334
583,28.125,62.5,90.625,1.00694,-2.75
584,3.12499,86.6667,89.7916,0.997685,-0.333334
585,78.125,10.8333,88.9584,0.988427,-7.91667
586,10.8889,79.5,90.3889,1.00432,-1.05
587,14.2222,75.3333,89.5555,0.995062,-1.46667
588,66.1251,24.8333,90.9583,1.01065,-6.51667
589,1.125,89,90.125,1.00139,-0.100004
590,36.125,53.1667,89.2916,0.992129,-3.68333
591,34.7222,55.9722,90.6944,1.00772,-3.40278
592,1.38889,88.4722,89.8611,0.998457,-0.152781
593,68.0556,20.9722,89.0278,0.989198,-6.90278
594,13.3472,77.0833,90.4305,1.00478,-1.29167
595,11.6805,77.9167,89.5972,0.995524,-1.20833
596,76.0556,14.9722,91.0278,1.01142,-7.50278
597,2.72221,87.4722,90.1944,1.00216,-0.25278
598,29.3889,59.9722,89.3611,0.992901,-3.00278
599,42.0139,48.7499,90.7638,1.00849,-4.12501
600,0.34722,89.5833,89.9305,0.999228,-0.0416708
